dataset_pid,dataset_pid_url,dataset_url,publication_date,dataset_version_number,dataset_version_create_time,dataverse_collection_alias,topicClassValue,topicClassVocab,topicClassVocabURI,keywordValue,keywordTermURI,keywordVocabulary,keywordVocabularyURI
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Plasmodium falciparum,,,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004351
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,epidemiology,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Genetic Profile,,MeSH,http://id.nlm.nih.gov/mesh/D000076610
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Parasitology,,MeSH,http://id.nlm.nih.gov/mesh/D010274
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Entomology,,MeSH,http://id.nlm.nih.gov/mesh/D004772
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Plasmodium falciparum,,,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004351
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,epidemiology,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Entomology,MeSH,http://id.nlm.nih.gov/mesh/D004772,Genetic Profile,,MeSH,http://id.nlm.nih.gov/mesh/D000076610
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Parasitology,,MeSH,http://id.nlm.nih.gov/mesh/D010274
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Entomology,,MeSH,http://id.nlm.nih.gov/mesh/D004772
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Plasmodium falciparum,,,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004351
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,epidemiology,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/JWHV4R,https://doi.org/10.7910/DVN/JWHV4R,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JWHV4R,,DRAFT,2023-08-15T05:24:50Z,MORU,Parasitology,MeSH,http://id.nlm.nih.gov/mesh/D010274,Genetic Profile,,MeSH,http://id.nlm.nih.gov/mesh/D000076610
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/JZSQTM,https://doi.org/10.7910/DVN/JZSQTM,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZSQTM,,DRAFT,2023-08-14T06:50:36Z,MORU,Sepsis,MeSH,http://id.nlm.nih.gov/mesh/D018805,Sepsis,,MeSH,http://id.nlm.nih.gov/mesh/D018805
doi:10.7910/DVN/JZSQTM,https://doi.org/10.7910/DVN/JZSQTM,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZSQTM,,DRAFT,2023-08-14T06:50:36Z,MORU,Sepsis,MeSH,http://id.nlm.nih.gov/mesh/D018805,Mortality,,MeSH,http://id.nlm.nih.gov/mesh/D009026
doi:10.7910/DVN/JZSQTM,https://doi.org/10.7910/DVN/JZSQTM,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZSQTM,,DRAFT,2023-08-14T06:50:36Z,MORU,Sepsis,MeSH,http://id.nlm.nih.gov/mesh/D018805,Inflammation,,MeSH,http://id.nlm.nih.gov/mesh/D007249
doi:10.7910/DVN/KBIFHQ,https://doi.org/10.7910/DVN/KBIFHQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KBIFHQ,,DRAFT,2023-08-15T03:55:18Z,MORU,Information Dissemination,MeSH,http://id.nlm.nih.gov/mesh/D033181,Information Dissemination,,MeSH,http://id.nlm.nih.gov/mesh/D033181
doi:10.7910/DVN/KBIFHQ,https://doi.org/10.7910/DVN/KBIFHQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KBIFHQ,,DRAFT,2023-08-15T03:55:18Z,MORU,Information Dissemination,MeSH,http://id.nlm.nih.gov/mesh/D033181,Interview,,MeSH,http://id.nlm.nih.gov/mesh/D017203
doi:10.7910/DVN/KBIFHQ,https://doi.org/10.7910/DVN/KBIFHQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KBIFHQ,,DRAFT,2023-08-15T03:55:18Z,MORU,Information Dissemination,MeSH,http://id.nlm.nih.gov/mesh/D033181,Focus Groups,,MeSH,http://id.nlm.nih.gov/mesh/D017144
doi:10.7910/DVN/KBIFHQ,https://doi.org/10.7910/DVN/KBIFHQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KBIFHQ,,DRAFT,2023-08-15T03:55:18Z,MORU,Information Dissemination,MeSH,http://id.nlm.nih.gov/mesh/D033181,Qualitative Research,,MeSH,http://id.nlm.nih.gov/mesh/D036301
doi:10.7910/DVN/KBIFHQ,https://doi.org/10.7910/DVN/KBIFHQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KBIFHQ,,DRAFT,2023-08-15T03:55:18Z,MORU,Information Dissemination,MeSH,http://id.nlm.nih.gov/mesh/D033181,Ethics,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Rapid Diagnostic Tests,,MeSH,http://id.nlm.nih.gov/mesh/D000092025
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Lumefantrine,,MeSH,http://id.nlm.nih.gov/mesh/D000078102
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"fanasil, pyrimethamine drug combination",,MeSH,http://id.nlm.nih.gov/mesh/C001205
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Chemoprevention,,MeSH,http://id.nlm.nih.gov/mesh/D018890
doi:10.7910/DVN/KKLPNA,https://doi.org/10.7910/DVN/KKLPNA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KKLPNA,,DRAFT,2023-07-07T05:36:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/LEXQQ4,https://doi.org/10.7910/DVN/LEXQQ4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LEXQQ4,,DRAFT,2023-10-04T03:55:26Z,MORU,Snake Bites,MeSH,http://id.nlm.nih.gov/mesh/D012909,Snake Bites,,MeSH,http://id.nlm.nih.gov/mesh/D012909
doi:10.7910/DVN/LEXQQ4,https://doi.org/10.7910/DVN/LEXQQ4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LEXQQ4,,DRAFT,2023-10-04T03:55:26Z,MORU,Snake Bites,MeSH,http://id.nlm.nih.gov/mesh/D012909,Antivenins,,MeSH,http://id.nlm.nih.gov/mesh/D000997
doi:10.7910/DVN/LEXQQ4,https://doi.org/10.7910/DVN/LEXQQ4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LEXQQ4,,DRAFT,2023-10-04T03:55:26Z,MORU,Snake Bites,MeSH,http://id.nlm.nih.gov/mesh/D012909,Viper Venoms,,MeSH,http://id.nlm.nih.gov/mesh/D014757
doi:10.7910/DVN/LEXQQ4,https://doi.org/10.7910/DVN/LEXQQ4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LEXQQ4,,DRAFT,2023-10-04T03:55:26Z,MORU,Snake Bites,MeSH,http://id.nlm.nih.gov/mesh/D012909,Bayes Theorem,,MeSH,http://id.nlm.nih.gov/mesh/D001499
doi:10.7910/DVN/LG6FYL,https://doi.org/10.7910/DVN/LG6FYL,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LG6FYL,,DRAFT,2023-08-14T15:46:31Z,MORU,Anti-Bacterial Agents,MeSH,http://id.nlm.nih.gov/mesh/D000900,Anti-Bacterial Agents,,MeSH,http://id.nlm.nih.gov/mesh/D000900
doi:10.7910/DVN/LG6FYL,https://doi.org/10.7910/DVN/LG6FYL,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LG6FYL,,DRAFT,2023-08-14T15:46:31Z,MORU,Anti-Bacterial Agents,MeSH,http://id.nlm.nih.gov/mesh/D000900,Antibiotic Footprint,,,
doi:10.7910/DVN/LG6FYL,https://doi.org/10.7910/DVN/LG6FYL,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LG6FYL,,DRAFT,2023-08-14T15:46:31Z,MORU,Anti-Bacterial Agents,MeSH,http://id.nlm.nih.gov/mesh/D000900,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/LG6FYL,https://doi.org/10.7910/DVN/LG6FYL,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LG6FYL,,DRAFT,2023-08-14T15:46:31Z,MORU,Anti-Bacterial Agents,MeSH,http://id.nlm.nih.gov/mesh/D000900,Diarrhea,,MeSH,http://id.nlm.nih.gov/mesh/D003967
doi:10.7910/DVN/LG6FYL,https://doi.org/10.7910/DVN/LG6FYL,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LG6FYL,,DRAFT,2023-08-14T15:46:31Z,MORU,Anti-Bacterial Agents,MeSH,http://id.nlm.nih.gov/mesh/D000900,Common Cold,,MeSH,http://id.nlm.nih.gov/mesh/D003139
doi:10.7910/DVN/LN4TJE,https://doi.org/10.7910/DVN/LN4TJE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LN4TJE,,DRAFT,2023-07-04T07:07:15Z,MORU,"Meningitis, Cryptococcal",MeSH,http://id.nlm.nih.gov/mesh/D016919,"Meningitis, Cryptococcal",,MeSH,http://id.nlm.nih.gov/mesh/D016919
doi:10.7910/DVN/LN4TJE,https://doi.org/10.7910/DVN/LN4TJE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LN4TJE,,DRAFT,2023-07-04T07:07:15Z,MORU,"Meningitis, Cryptococcal",MeSH,http://id.nlm.nih.gov/mesh/D016919,HIV,,MeSH,http://id.nlm.nih.gov/mesh/D006678
doi:10.7910/DVN/LN4TJE,https://doi.org/10.7910/DVN/LN4TJE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LN4TJE,,DRAFT,2023-07-04T07:07:15Z,MORU,"Meningitis, Cryptococcal",MeSH,http://id.nlm.nih.gov/mesh/D016919,Dexamethasone,,MeSH,http://id.nlm.nih.gov/mesh/D003907
doi:10.7910/DVN/LSG87E,https://doi.org/10.7910/DVN/LSG87E,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSG87E,,DRAFT,2023-09-22T05:32:26Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,Social Discrimination,,MeSH,http://id.nlm.nih.gov/mesh/D063508
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,Anti-Bacterial Agents,,MeSH,http://id.nlm.nih.gov/mesh/D000900
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,Social Behavior,,MeSH,http://id.nlm.nih.gov/mesh/D012919
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,"Economics, Behavioral",,MeSH,http://id.nlm.nih.gov/mesh/D060909
doi:10.7910/DVN/LSZLOT,https://doi.org/10.7910/DVN/LSZLOT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LSZLOT,,DRAFT,2023-09-08T04:01:19Z,MORU,Behavior Observation Techniques,MeSH,http://id.nlm.nih.gov/mesh/D000067289,Spatial Behavior,,MeSH,http://id.nlm.nih.gov/mesh/D013037
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Acinetobacter,MeSH,http://id.nlm.nih.gov/mesh/D000150,Acinetobacter,,MeSH,http://id.nlm.nih.gov/mesh/D000150
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Acinetobacter,MeSH,http://id.nlm.nih.gov/mesh/D000150,Risk Factors,,MeSH,http://id.nlm.nih.gov/mesh/D012307
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Acinetobacter,MeSH,http://id.nlm.nih.gov/mesh/D000150,Acinetobacter baumannii,,MeSH,http://id.nlm.nih.gov/mesh/D040981
doi:10.7910/DVN/MCTNBZ,https://doi.org/10.7910/DVN/MCTNBZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MCTNBZ,,DRAFT,2023-08-08T03:37:48Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/MCTNBZ,https://doi.org/10.7910/DVN/MCTNBZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MCTNBZ,,DRAFT,2023-08-08T03:37:48Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Mefloquine,,MeSH,http://id.nlm.nih.gov/mesh/D015767
doi:10.7910/DVN/MCTNBZ,https://doi.org/10.7910/DVN/MCTNBZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MCTNBZ,,DRAFT,2023-08-08T03:37:48Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Artesunate,,MeSH,http://id.nlm.nih.gov/mesh/D000077332
doi:10.7910/DVN/MCTNBZ,https://doi.org/10.7910/DVN/MCTNBZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MCTNBZ,,DRAFT,2023-08-08T03:37:48Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Polymerase Chain Reaction,,MeSH,http://id.nlm.nih.gov/mesh/D016133
doi:10.7910/DVN/MIEGHB,https://doi.org/10.7910/DVN/MIEGHB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MIEGHB,,DRAFT,2023-07-11T07:00:05Z,MORU,Resuscitation,MeSH,http://id.nlm.nih.gov/mesh/D012151,Resuscitation,,MeSH,http://id.nlm.nih.gov/mesh/D012151
doi:10.7910/DVN/MIEGHB,https://doi.org/10.7910/DVN/MIEGHB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MIEGHB,,DRAFT,2023-07-11T07:00:05Z,MORU,Resuscitation,MeSH,http://id.nlm.nih.gov/mesh/D012151,Infant Mortality,,MeSH,http://id.nlm.nih.gov/mesh/D007226
doi:10.7910/DVN/MIEGHB,https://doi.org/10.7910/DVN/MIEGHB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MIEGHB,,DRAFT,2023-07-11T07:00:05Z,MORU,Resuscitation,MeSH,http://id.nlm.nih.gov/mesh/D012151,Breech Presentation,,MeSH,http://id.nlm.nih.gov/mesh/D001946
doi:10.7910/DVN/MIEGHB,https://doi.org/10.7910/DVN/MIEGHB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MIEGHB,,DRAFT,2023-07-11T07:00:05Z,MORU,Resuscitation,MeSH,http://id.nlm.nih.gov/mesh/D012151,Meconium,,MeSH,http://id.nlm.nih.gov/mesh/D008470
doi:10.7910/DVN/MIEGHB,https://doi.org/10.7910/DVN/MIEGHB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MIEGHB,,DRAFT,2023-07-11T07:00:05Z,MORU,Resuscitation,MeSH,http://id.nlm.nih.gov/mesh/D012151,Fetal Distress,,MeSH,http://id.nlm.nih.gov/mesh/D005316
doi:10.7910/DVN/MV942A,https://doi.org/10.7910/DVN/MV942A,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MV942A,,DRAFT,2023-09-27T05:43:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/MV942A,https://doi.org/10.7910/DVN/MV942A,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MV942A,,DRAFT,2023-09-27T05:43:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/MV942A,https://doi.org/10.7910/DVN/MV942A,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MV942A,,DRAFT,2023-09-27T05:43:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/MV942A,https://doi.org/10.7910/DVN/MV942A,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MV942A,,DRAFT,2023-09-27T05:43:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Artesunate,,MeSH,http://id.nlm.nih.gov/mesh/D000077332
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004351
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Gram-Negative Bacteria,,MeSH,http://id.nlm.nih.gov/mesh/D006090
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Acinetobacter,,MeSH,http://id.nlm.nih.gov/mesh/D000150
