datasetPID,dataverseName,dataverseUrl,datasetPIDUrl,numberOfVersions,numberOfMajorVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,termsExist,license,termsOfUseExists,termsOfAccessExists,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,fileTagsExist,uniqueContentTypes,ingestedTabFilesCount,uningestedTabFilesCount,restrictedFilesCount
doi:10.7910/DVN/RJOYV7,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RJOYV7,4.0,3.0,2012-02-12 00:00:00+00:00,2015-11-20 19:59:06+00:00,3182.0,1804.0,792.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/RLJD13,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RLJD13,1.0,1.0,2020-08-14 13:19:01+00:00,2020-08-14 13:19:01+00:00,75.0,75.0,3581.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/RM940E,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RM940E,1.0,1.0,2019-08-08 23:26:00+00:00,2019-08-08 23:26:00+00:00,447.0,447.0,1020.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/RMFAV5,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RMFAV5,3.0,1.0,2020-03-18 18:23:15+00:00,2020-03-27 12:46:49+00:00,224.0,215.0,2903.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/RN40SP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RN40SP,4.0,1.0,2015-10-15 17:46:13+00:00,2016-07-29 17:47:00+00:00,1840.0,1552.0,2741.0,True,CC0,True,False,5.0,0.0,"citation,geospatial,socialscience",40.0,0.0,True,"application/pdf,text/tab-separated-values",36.0,0.0,0.0
doi:10.7910/DVN/RNWYR8,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RNWYR8,1.0,1.0,2020-01-16 18:24:20+00:00,2020-01-16 18:24:20+00:00,286.0,286.0,1069.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",7.0,7.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",4.0,0.0,0.0
doi:10.7910/DVN/RSL6LQ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RSL6LQ,2.0,1.0,2017-11-15 16:20:04+00:00,2020-01-31 16:37:04+00:00,1078.0,271.0,1092.0,True,NONE,True,False,3.0,0.0,"citation,geospatial,socialscience",8.0,0.0,True,"application/pdf,text/tab-separated-values",4.0,0.0,0.0
doi:10.7910/DVN/RSVA09,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/RSVA09,1.0,1.0,2018-01-16 22:46:41+00:00,2018-01-16 22:46:41+00:00,1016.0,1016.0,1130.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/RUNZJD,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/RUNZJD,6.0,1.0,2015-10-16 19:31:57+00:00,2015-10-28 12:18:20+00:00,1839.0,1827.0,1373.0,True,CC0,True,False,0.0,0.0,citation,3.0,0.0,False,"application/zip,image/png",0.0,0.0,0.0
doi:10.7910/DVN/RYS40Q,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/RYS40Q,1.0,1.0,2020-08-12 21:16:31+00:00,2020-08-12 21:16:31+00:00,77.0,77.0,496.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,0.0
doi:10.7910/DVN/RZ2UDT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RZ2UDT,3.0,3.0,2008-12-18 00:00:00+00:00,2013-06-27 00:00:00+00:00,4333.0,2681.0,1140.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",7.0,0.0,True,"application/pdf,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/RZIJOV,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/RZIJOV,1.0,1.0,2020-03-17 12:07:09+00:00,2020-03-17 12:07:09+00:00,225.0,225.0,3335.0,True,NONE,True,False,7.0,7.0,"citation,geospatial,socialscience",17.0,17.0,True,"application/pdf,text/tab-separated-values",5.0,0.0,0.0
doi:10.7910/DVN/SBGYHO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SBGYHO,1.0,1.0,2019-05-30 12:46:51+00:00,2019-05-30 12:46:51+00:00,517.0,517.0,411.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/SEPATX,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/SEPATX,3.0,2.0,2016-02-17 16:20:29+00:00,2017-02-22 01:13:35+00:00,1715.0,1345.0,411.0,True,CC0,True,False,0.0,0.0,citation,1.0,1.0,False,text/tab-separated-values,1.0,0.0,0.0
doi:10.7910/DVN/SGHJ3J,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/SGHJ3J,2.0,1.0,2020-10-07 18:00:30+00:00,2020-10-07 18:06:32+00:00,21.0,21.0,912.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/SHIGEO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SHIGEO,5.0,4.0,2012-03-20 00:00:00+00:00,2015-12-08 23:14:14+00:00,3145.0,1786.0,2065.0,True,NONE,True,False,3.0,0.0,"citation,geospatial",448.0,0.0,True,"application/msword,application/pdf,application/x-spss-sav,application/x-stata,application/zip,text/tab-separated-values",428.0,3.0,0.0
doi:10.7910/DVN/SHO2BT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SHO2BT,1.0,1.0,2020-03-16 14:05:44+00:00,2020-03-16 14:05:44+00:00,226.0,226.0,3218.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/SK3OST,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SK3OST,7.0,5.0,2012-01-24 00:00:00+00:00,2016-04-20 15:04:52+00:00,3201.0,1652.0,1455.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",6.0,0.0,True,"application/pdf,application/x-spss-sav,application/zip",0.0,1.0,0.0
doi:10.7910/DVN/SKACYP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SKACYP,5.0,3.0,2008-12-18 00:00:00+00:00,2016-07-29 18:15:26+00:00,4333.0,1552.0,2871.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",368.0,0.0,True,"application/octet-stream,application/pdf,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",300.0,0.0,0.0
doi:10.7910/DVN/SMOGPK,International Model for Policy Analysis of Agricultural Commodities and Trade (IMPACT) Dataverse,https://dataverse.harvard.edu/dataverse/impact,https://doi.org/10.7910/DVN/SMOGPK,1.0,1.0,2017-05-02 19:12:49+00:00,2017-05-02 19:12:49+00:00,1275.0,1275.0,1505.0,True,NONE,True,False,1.0,1.0,"citation,socialscience",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0
doi:10.7910/DVN/SNL11W,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SNL11W,7.0,1.0,2017-04-17 18:15:33+00:00,2017-11-28 17:46:49+00:00,1290.0,1065.0,930.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",27.0,26.0,True,"application/pdf,text/tab-separated-values",25.0,0.0,0.0
doi:10.7910/DVN/SNYGIF,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SNYGIF,2.0,1.0,2008-12-18 00:00:00+00:00,2015-12-09 21:17:04+00:00,4333.0,1785.0,2261.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",10.0,0.0,True,"application/octet-stream,application/pdf",0.0,0.0,0.0
doi:10.7910/DVN/SOPC8S,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/SOPC8S,3.0,1.0,2018-01-23 19:33:39+00:00,2019-04-26 19:37:02+00:00,1009.0,551.0,182.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/SPXN3P,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SPXN3P,4.0,3.0,2012-05-21 00:00:00+00:00,2015-11-18 19:28:01+00:00,3083.0,1806.0,1531.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/octet-stream,application/pdf",0.0,0.0,0.0
doi:10.7910/DVN/SVKW4K,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SVKW4K,1.0,1.0,2020-08-14 13:48:37+00:00,2020-08-14 13:48:37+00:00,75.0,75.0,3412.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/SVWMVO,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/SVWMVO,3.0,1.0,2015-11-03 18:56:27+00:00,2015-11-16 19:18:12+00:00,1821.0,1808.0,1207.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/SW0GYB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SW0GYB,1.0,1.0,2019-05-30 12:56:50+00:00,2019-05-30 12:56:50+00:00,517.0,517.0,398.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/SYENH1,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/SYENH1,1.0,1.0,2020-03-16 19:14:21+00:00,2020-03-16 19:14:21+00:00,226.0,226.0,3445.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/SYHSGE,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/SYHSGE,3.0,1.0,2017-08-30 14:52:44+00:00,2019-04-10 15:59:06+00:00,1155.0,567.0,1359.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,False,text/tab-separated-values,2.0,0.0,2.0
doi:10.7910/DVN/T5SAZE,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/T5SAZE,4.0,1.0,2018-08-31 14:21:00+00:00,2019-10-04 16:28:07+00:00,789.0,390.0,486.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/T8G8IV,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/T8G8IV,8.0,7.0,2011-03-14 00:00:00+00:00,2016-04-19 21:27:41+00:00,3517.0,1653.0,1526.0,True,NONE,True,False,6.0,0.0,"citation,geospatial",309.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip,text/tab-separated-values,text/x-spss-syntax; charset=US-ASCII",251.0,0.0,0.0
doi:10.7910/DVN/T9GGYA,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/T9GGYA,7.0,3.0,2015-05-18 15:52:32+00:00,2018-01-26 16:11:05+00:00,1990.0,1006.0,1077.0,True,NONE,True,False,0.0,0.0,citation,42.0,1.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,text/tab-separated-values",39.0,1.0,0.0
doi:10.7910/DVN/TAFTIL,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/TAFTIL,4.0,2.0,2016-02-23 17:00:11+00:00,2017-02-22 01:19:08+00:00,1709.0,1345.0,272.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",4.0,2.0,False,"application/x-stata-syntax,application/zipped-shapefile,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/TEWJVP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/TEWJVP,1.0,1.0,2020-08-05 20:35:13+00:00,2020-08-05 20:35:13+00:00,84.0,84.0,527.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",8.0,8.0,True,"application/vnd.ms-excel,application/x-stata,text/tab-separated-values",5.0,2.0,0.0
doi:10.7910/DVN/TFAGMI,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/TFAGMI,5.0,4.0,2012-02-08 00:00:00+00:00,2015-11-20 19:48:46+00:00,3186.0,1804.0,896.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/TLOU7J,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,,,,,,,,,,,,,,,,,,,,,,
doi:10.7910/DVN/TP4IBX,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/TP4IBX,1.0,1.0,2019-05-30 12:35:50+00:00,2019-05-30 12:35:50+00:00,517.0,517.0,418.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/TROBCF,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/TROBCF,2.0,1.0,2017-08-30 20:11:53+00:00,2019-04-10 15:47:36+00:00,1155.0,567.0,2039.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,False,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/TS3XYZ,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/TS3XYZ,4.0,2.0,2016-02-08 16:11:44+00:00,2017-02-22 01:27:29+00:00,1724.0,1345.0,269.0,True,CC0,True,False,0.0,0.0,citation,1.0,0.0,False,application/zip,0.0,0.0,0.0
doi:10.7910/DVN/TTPVTM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/TTPVTM,1.0,1.0,2020-05-29 03:00:17+00:00,2020-05-29 03:00:17+00:00,153.0,153.0,3359.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/TVJ6MP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/TVJ6MP,6.0,5.0,2012-02-02 00:00:00+00:00,2017-04-18 21:48:02+00:00,3192.0,1289.0,1462.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",56.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",45.0,0.0,0.0
doi:10.7910/DVN/TW1LEH,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/TW1LEH,3.0,1.0,2017-09-01 14:00:30+00:00,2019-04-10 15:53:51+00:00,1153.0,567.0,3172.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/TYDQCQ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/TYDQCQ,2.0,1.0,2015-11-03 18:56:20+00:00,2015-11-16 18:57:07+00:00,1821.0,1808.0,1199.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/TZKTCK,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/TZKTCK,2.0,2.0,2020-05-20 03:04:28+00:00,2020-09-09 19:41:52+00:00,162.0,49.0,491.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",3.0,0.0,4.0
doi:10.7910/DVN/U03ZET,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/U03ZET,1.0,1.0,2016-01-28 13:34:22+00:00,2016-01-28 13:34:22+00:00,1735.0,1735.0,507.0,True,CC0,True,False,0.0,0.0,citation,1.0,1.0,False,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0.0,1.0,0.0
doi:10.7910/DVN/U3STQV,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/U3STQV,1.0,1.0,2019-09-27 20:15:53+00:00,2019-09-27 20:15:53+00:00,397.0,397.0,500.0,True,NONE,True,True,0.0,0.0,"citation,geospatial,socialscience",31.0,31.0,True,"application/vnd.ms-excel,text/tab-separated-values",29.0,0.0,31.0
doi:10.7910/DVN/U5LO31,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/U5LO31,1.0,1.0,2019-05-30 13:08:49+00:00,2019-05-30 13:08:49+00:00,517.0,517.0,403.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/UBPZEA,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UBPZEA,3.0,1.0,2017-08-30 18:23:07+00:00,2019-05-09 14:18:47+00:00,1155.0,538.0,948.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,text/tab-separated-values,1.0,0.0,1.0
doi:10.7910/DVN/UDKSBJ,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UDKSBJ,5.0,1.0,2015-12-30 21:47:00+00:00,2019-11-22 17:57:11+00:00,1764.0,341.0,1467.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",54.0,0.0,True,"application/pdf,text/tab-separated-values",47.0,0.0,54.0
doi:10.7910/DVN/UEH3F8,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UEH3F8,2.0,1.0,2017-09-26 14:35:34+00:00,2019-04-10 15:52:23+00:00,1128.0,567.0,1174.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/UJA9N5,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/UJA9N5,4.0,3.0,2012-05-21 00:00:00+00:00,2015-12-08 23:35:43+00:00,3083.0,1786.0,1519.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",296.0,0.0,True,"application/msword,application/octet-stream,application/pdf,application/x-stata,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",205.0,1.0,0.0
doi:10.7910/DVN/UKCEVO,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UKCEVO,3.0,1.0,2019-10-01 19:50:22+00:00,2019-10-24 18:51:19+00:00,393.0,370.0,306.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/UKRSQB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/UKRSQB,4.0,3.0,2011-12-08 00:00:00+00:00,2015-11-24 19:56:19+00:00,3248.0,1800.0,770.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/UMEIN4,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/UMEIN4,1.0,1.0,2018-12-14 14:53:19+00:00,2018-12-14 14:53:19+00:00,684.0,684.0,498.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,4.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",2.0,0.0,0.0
doi:10.7910/DVN/UNCSKB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/UNCSKB,1.0,1.0,2019-01-08 17:04:07+00:00,2019-01-08 17:04:07+00:00,659.0,659.0,943.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",2.0,0.0,0.0
doi:10.7910/DVN/UP7WQ2,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UP7WQ2,2.0,1.0,2017-09-01 14:14:47+00:00,2019-04-10 15:54:52+00:00,1153.0,567.0,171.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,3.0,True,"application/octet-stream,application/x-sas-system,text/tab-separated-values",1.0,0.0,3.0
doi:10.7910/DVN/UTBSWK,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UTBSWK,6.0,3.0,2018-08-31 14:56:02+00:00,2019-10-03 16:34:38+00:00,789.0,391.0,970.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,0.0,False,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/UUL8WJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/UUL8WJ,1.0,1.0,2019-08-08 23:27:16+00:00,2019-08-08 23:27:16+00:00,447.0,447.0,1012.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/UWLK83,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/UWLK83,1.0,1.0,2019-10-04 16:07:55+00:00,2019-10-04 16:07:55+00:00,390.0,390.0,481.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",2.0,2.0,True,text/tab-separated-values,2.0,0.0,2.0
doi:10.7910/DVN/V4HO79,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/V4HO79,2.0,1.0,2017-08-30 19:25:41+00:00,2019-04-10 15:56:17+00:00,1155.0,567.0,706.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/V4VWBQ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/V4VWBQ,2.0,2.0,2012-04-20 00:00:00+00:00,2012-05-24 00:00:00+00:00,3114.0,3080.0,541.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",64.0,0.0,True,"application/msword,application/octet-stream,application/pdf,text/tab-separated-values",58.0,0.0,0.0
doi:10.7910/DVN/VA2MER,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VA2MER,2.0,1.0,2018-07-16 15:10:36+00:00,2018-07-20 12:58:26+00:00,835.0,831.0,2743.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",30.0,30.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",27.0,0.0,0.0
doi:10.7910/DVN/VFGYYM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VFGYYM,2.0,1.0,2019-05-30 13:38:49+00:00,2019-05-30 14:19:18+00:00,517.0,517.0,403.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/VFUFLZ,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/VFUFLZ,2.0,1.0,2017-08-30 19:28:02+00:00,2019-04-10 15:50:46+00:00,1155.0,567.0,766.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",5.0,0.0,True,application/vnd.ms-excel,0.0,0.0,5.0
doi:10.7910/DVN/VKIMH0,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VKIMH0,4.0,2.0,2011-12-08 00:00:00+00:00,2018-08-16 19:40:58+00:00,3248.0,804.0,1852.0,True,NONE,True,False,3.0,0.0,"citation,geospatial",107.0,0.0,True,"application/octet-stream,application/pdf,application/vnd.ms-excel,application/zip,text/tab-separated-values",73.0,0.0,107.0
doi:10.7910/DVN/VPTJZY,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/VPTJZY,1.0,1.0,2018-11-28 15:02:43+00:00,2018-11-28 15:02:43+00:00,700.0,700.0,1676.0,True,None,True,False,0.0,0.0,"citation,geospatial,socialscience",25.0,25.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",22.0,0.0,0.0
doi:10.7910/DVN/VRTE2L,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/VRTE2L,2.0,1.0,2015-11-03 18:47:21+00:00,2015-11-16 20:51:17+00:00,1821.0,1808.0,1217.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
