datasetVersionId,persistentUrl,persistent_id,authorName,authorAffiliation,authorIdentifierScheme,authorIdentifier
4061,https://hdl.handle.net/1902.29/C-33,,United States,,,
4061,https://hdl.handle.net/1902.29/C-33,,"Data Use and Access Laboratories (DUALabs), Arlington, Va.",,,
5079,https://hdl.handle.net/1902.29/D-16170,,G. S. Black,,,
5079,https://hdl.handle.net/1902.29/D-16170,,USA Today Newspaper,,,
2716,https://hdl.handle.net/1902.29/H-802122,,"Louis Harris and Associates, Inc.",,,
2800,https://hdl.handle.net/1902.29/H-828462,,"Harris Interactive, Inc.",,,
3285,https://hdl.handle.net/1902.29/H-9708,,"Louis Harris and Associates, Inc.",,,
183,https://hdl.handle.net/1902.29/11405,,Matt Minnotte,H.W. Odum Institute,,
2511,https://hdl.handle.net/1902.29/H-2130,,"Louis Harris and Associates, Inc.",,,
570,https://hdl.handle.net/1902.29/10706,,"Singh, K",,,
570,https://hdl.handle.net/1902.29/10706,,"Sambisa, W",,,
570,https://hdl.handle.net/1902.29/10706,,"Munyati, S",,,
570,https://hdl.handle.net/1902.29/10706,,"Chandiwana, B",,,
570,https://hdl.handle.net/1902.29/10706,,"Chingono, A",,,
570,https://hdl.handle.net/1902.29/10706,,"Mahati, S",,,
570,https://hdl.handle.net/1902.29/10706,,"Mashange, W",,,
1948,https://doi.org/10.15139/S3/12259,,"Cotter, Patrick",,,
1948,https://doi.org/10.15139/S3/12259,,"Stovall, James",,,
2125,https://hdl.handle.net/1902.29/D-20238,,"Holt, Nicholas",,,
1972,https://doi.org/10.15139/S3/12290,,"Cotter, Patrick",,,
1972,https://doi.org/10.15139/S3/12290,,"Stovall, James",,,
2631,https://hdl.handle.net/1902.29/H-718316,,"Louis Harris and Associates, Inc.",,,
29551,https://doi.org/10.15139/S3/XRNBW7,,"Kastellec, Jonathan",Princeton University,,
4097,https://hdl.handle.net/1902.29/D-20181,,"Parker, Suzanne L.",,,
146,https://doi.org/10.15139/S3/12129,,"Bonneau, Chris W.",University of Pittsburgh,,
146,https://doi.org/10.15139/S3/12129,,"Cann, Damon M.",Utah State University,,
31150,https://doi.org/10.15139/S3/Q9NSNT,,Monmouth University Polling Institute,Monmouth University,,
594,https://hdl.handle.net/1902.29/11722,,N/A,,,
3313,https://hdl.handle.net/1902.29/H-2240,,"Louis Harris and Associates, Inc.",,,
1404,https://hdl.handle.net/1902.29/11096,,N/A,,,
1403,https://hdl.handle.net/1902.29/11096,,N/A,,,
3296,https://hdl.handle.net/1902.29/H-36605,,"Harris Interactive, Inc.",,,
911,https://hdl.handle.net/1902.29/11170,,"Fillingim, Roger B.","University of Florida, College of Dentistry, and North Florida/South Georgia Veterans Health System",,
911,https://hdl.handle.net/1902.29/11170,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
911,https://hdl.handle.net/1902.29/11170,,"Greenspan, Joel D.","Department of Neural and Pain Sciences, University of Maryland Dental School",,
911,https://hdl.handle.net/1902.29/11170,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
911,https://hdl.handle.net/1902.29/11170,,"Dubner, Ronald","Department of Neural and Pain Sciences, University of Maryland Dental School",,
911,https://hdl.handle.net/1902.29/11170,,"Bair, Eric","Center for Neurosensory Disorders, Department of Biostatistics, Department of Endodontics, University of North Carolina at Chapel Hill",,
911,https://hdl.handle.net/1902.29/11170,,"Baraian, Cristina","Department of Biostatistics, University of North Carolina at Chapel Hill",,
911,https://hdl.handle.net/1902.29/11170,,"Slade, Gary D.","Center for Neurosensory Disorders, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
911,https://hdl.handle.net/1902.29/11170,,"Maixner, William","Center for Neurosensory Disorders, Department of Endodontics, University of North Carolina at Chapel Hill",,
30207,https://hdl.handle.net/1902.29/11683,,Cebu Longitudinal Health and Nutrition Survey,,,
4306,https://hdl.handle.net/1902.29/D-30791,,Field Institute,,,
4564,https://hdl.handle.net/1902.29/D-30758,,Field Institute,,,
5009,https://hdl.handle.net/1902.29/D-16200,,G. S. Black,,,
5009,https://hdl.handle.net/1902.29/D-16200,,USA Today Newspaper,,,
3398,https://hdl.handle.net/1902.29/CAPS-DATING,,N/A,,,
627,https://hdl.handle.net/1902.29/10176,,State Center for Health Statistics,,,
3287,https://hdl.handle.net/1902.29/H-1844,,"Louis Harris and Associates, Inc.",,,
2284,https://hdl.handle.net/1902.29/H-1769,,"Louis Harris and Associates, Inc.",,,
29662,https://doi.org/10.15139/S3/1TXAXY,,Georgia Kayser,,,
29662,https://doi.org/10.15139/S3/1TXAXY,,Camille Morgan,,,
29662,https://doi.org/10.15139/S3/1TXAXY,,Mike Bowling,,,
29662,https://doi.org/10.15139/S3/1TXAXY,,The Water Institute at UNC,,,
3012,https://hdl.handle.net/1902.29/H-891101,,"Louis Harris and Associates, Inc.",,,
31544,https://doi.org/10.15139/S3/RK81OD,,"Rahman, Md Mahfuzur","Dept. of Population Science and Human Resource Development, University of Rajshahi, Bangladesh",ORCID,0000-0003-4989-5629
31544,https://doi.org/10.15139/S3/RK81OD,,Jannatul Tasnim,"Honors Student, Dept. of Population Science and Human Resource Development, University of Rajshahi, Bangladesh",,
4049,https://hdl.handle.net/1902.29/C-199015,,U.S. Bureau of the Census,,,
4049,https://hdl.handle.net/1902.29/C-199015,,U.S. Department of Commerce,,,
31379,https://doi.org/10.15139/S3/BAP30J,,"Murray, Desiree",Child Trends,,
4478,https://hdl.handle.net/1902.29/D-31568,,"John Hazen White Sr. Public Opinion Laboratory, Brown University",,,
2456,https://hdl.handle.net/1902.29/H-1902,,"Louis Harris and Associates, Inc.",,,
1855,https://hdl.handle.net/1902.29/D-17340,,U.S. Bureau of the Census,,,
1855,https://hdl.handle.net/1902.29/D-17340,,U.S. Department of Commerce,,,
31098,https://hdl.handle.net/1902.29/11736,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
3948,https://hdl.handle.net/1902.29/CD-11008,,Carl Schmitt,,,
3948,https://hdl.handle.net/1902.29/CD-11008,,William Freund,,,
4837,https://hdl.handle.net/1902.29/D-31332,,Agency for Health Care Policy and Research,,,
4484,https://hdl.handle.net/1902.29/D-31618,,"Social Research Laboratory, Northern Arizona University",,,
1770,https://hdl.handle.net/1902.29/D-1017,,"Social Sciences Data Services Lab, The University of Oregon",,,
1770,https://hdl.handle.net/1902.29/D-1017,,"The University of Oregon, Social Sciences Data Services Lab",,,
3735,https://hdl.handle.net/1902.29/CD-0028,,U.S. Department of Commerce,,,
3735,https://hdl.handle.net/1902.29/CD-0028,,U.S. Bureau of the Census,,,
31526,https://doi.org/10.15139/S3/GKH2QD,,Child Health and Mortality Prevention Surveillance,"Emory Global Health Institute, Emory University",,
687,https://hdl.handle.net/1902.29/10206,,State Center for Health Statistics,,,
4433,https://hdl.handle.net/1902.29/D-31104,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
31277,https://doi.org/10.15139/S3/ZTN9EY,,Measure Evaluation,Carolina Population Center,,
2639,https://hdl.handle.net/1902.29/H-818426,,"Louis Harris and Associates, Inc.",,,
4041,https://hdl.handle.net/1902.29/C-136,,U.S. Bureau of the Census,,,
4041,https://hdl.handle.net/1902.29/C-136,,United States,,,
2879,https://hdl.handle.net/1902.29/H-853009,,"Louis Harris and Associates, Inc.",,,
2879,https://hdl.handle.net/1902.29/H-853009,,Food Marketing Institute,,,
1399,https://hdl.handle.net/1902.29/11096,,N/A,,,
31065,https://doi.org/10.15139/S3/11917,,"Harris, Kathleen Mullan",University of North Carolina at Chapel Hill,,
31065,https://doi.org/10.15139/S3/11917,,"Udry, Richard J.",University of North Carolina at Chapel Hill,,
2120,https://hdl.handle.net/1902.29/10815,,Survey Research Center,University of Georgia,,
5214,https://hdl.handle.net/1902.29/11704,,Cebu Longitudinal Health and Nutrition Survey,,,
4829,https://hdl.handle.net/1902.29/D-31326,,Public Policy Research Institute at Texas A&M University,,,
3091,https://hdl.handle.net/1902.29/H-911204,,"Louis Harris and Associates, Inc.",,,
3351,https://hdl.handle.net/1902.29/CAPS-HELPING3,,N/A,,,
5332,https://hdl.handle.net/1902.29/11876,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5332,https://hdl.handle.net/1902.29/11876,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5332,https://hdl.handle.net/1902.29/11876,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5332,https://hdl.handle.net/1902.29/11876,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5332,https://hdl.handle.net/1902.29/11876,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5332,https://hdl.handle.net/1902.29/11876,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5332,https://hdl.handle.net/1902.29/11876,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5332,https://hdl.handle.net/1902.29/11876,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5332,https://hdl.handle.net/1902.29/11876,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5332,https://hdl.handle.net/1902.29/11876,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5332,https://hdl.handle.net/1902.29/11876,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
3316,https://hdl.handle.net/1902.29/CAPS-ASSERT,,N/A,,,
4068,https://hdl.handle.net/1902.29/C-4,,U.S. Bureau of the Census,,,
4068,https://hdl.handle.net/1902.29/C-4,,United States,,,
3244,https://hdl.handle.net/1902.29/H-953002,,"Louis Harris and Associates, Inc.",,,
29651,https://doi.org/10.15139/S3/ILIXEQ,,"Lewis, Daniel",Siena College,,
29651,https://doi.org/10.15139/S3/ILIXEQ,,"Jacobsmeier, Matthew",West Virginia University,,
2821,https://hdl.handle.net/1902.29/H-832202,,"Louis Harris and Associates, Inc.",,,
30199,https://hdl.handle.net/1902.29/11697,,Cebu Longitudinal Health and Nutrition Survey,,,
4300,https://hdl.handle.net/1902.29/D-30785,,Field Institute,,,
444,https://hdl.handle.net/1902.29/11164,,N/A,,,
4952,https://hdl.handle.net/1902.29/D-16214,,G. S. Black,,,
4952,https://hdl.handle.net/1902.29/D-16214,,USA Today Newspaper,,,
30656,https://doi.org/10.15139/S3/D2GBVQ,,"Hessick, Carissa Byrne",University of North Carolina School of Law,,
29900,https://doi.org/10.15139/S3/7XYIXY,,SeemaVinayak,"Department of Psychology, PanjabUniversity, Chandigarh, India",,
29900,https://doi.org/10.15139/S3/7XYIXY,,Farnaz Dehkhoda,"Ph.D Scholar, Psychology Department, Panjab University, Chandigarh, India",,
29900,https://doi.org/10.15139/S3/7XYIXY,,RohinVinayak,"MBBS Student, Dayanand Medical College and Hospital, Ludhiana, India",,
29290,https://doi.org/10.15139/S3/AFQJSN,,Carolina Population Center,University of North Carolina - Chapel Hill,,
31324,https://doi.org/10.15139/S3/ILI4LC,,"Hessick, Carissa",University of North Carolina at Chapel Hill,,
31324,https://doi.org/10.15139/S3/ILI4LC,,"Morse, Michael",Harvard University,,
29799,https://hdl.handle.net/1902.29/11736,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
2923,https://hdl.handle.net/1902.29/H-871002,,Coopers & Lybrand,,,
2923,https://hdl.handle.net/1902.29/H-871002,,"Louis Harris and Associates, Inc.",,,
2221,https://hdl.handle.net/1902.29/H-2254,,"Louis Harris and Associates, Inc.",,,
1414,https://hdl.handle.net/1902.29/11352,,N/A,,,
1212,https://hdl.handle.net/1902.29/11678,,N/A,,,
2036,https://doi.org/10.15139/S3/12417,,Vladimir Kogan,Ohio State University,,
1670,https://hdl.handle.net/1902.29/D-30861,,United Nations,,,
1966,https://doi.org/10.15139/S3/12284,,"Cotter, Patrick",,,
1966,https://doi.org/10.15139/S3/12284,,"Stovall, James",,,
3255,https://hdl.handle.net/1902.29/H-961105,,"Louis Harris and Associates, Inc.",,,
187,https://hdl.handle.net/1902.29/11411,,Matt Minnotte,H.W. Odum Institute,,
2523,https://hdl.handle.net/1902.29/H-A005,,National Research Center for the Arts,,,
2523,https://hdl.handle.net/1902.29/H-A005,,"Louis Harris and Associates, Inc.",,,
2505,https://hdl.handle.net/1902.29/H-2124,,"Louis Harris and Associates, Inc.",,,
3160,https://hdl.handle.net/1902.29/H-924009,,"Louis Harris and Associates, Inc.",,,
3620,https://hdl.handle.net/1902.29/D-30927,,"School of Journalism and Mass Communication and the Odum Institute for Research in Social Science, University of North Carolina at Chapel Hill",,,
4058,https://hdl.handle.net/1902.29/C-27,,U.S. Bureau of the Census,,,
4058,https://hdl.handle.net/1902.29/C-27,,United States,,,
470,https://hdl.handle.net/1902.29/11214,,N/A,,,
2838,https://hdl.handle.net/1902.29/H-842103,,"Louis Harris and Associates, Inc.",,,
4961,https://hdl.handle.net/1902.29/D-16164,,G. S. Black,,,
4961,https://hdl.handle.net/1902.29/D-16164,,USA Today Newspaper,,,
3548,https://hdl.handle.net/1902.29/CAPS-TRADVAL,,N/A,,,
31581,https://doi.org/10.15139/S3/IQVABD,,US EPA,ORD,,
3659,https://hdl.handle.net/1902.29/DVD-0007,,"Economics and Statistics Administration, U.S. Department of Commerce, U.S. Census Bureau",,,
3659,https://hdl.handle.net/1902.29/DVD-0007,,U.S. Bureau of the Census,,,
3659,https://hdl.handle.net/1902.29/DVD-0007,,U.S. Department of Commerce,,,
4585,https://hdl.handle.net/1902.29/D-33503,,"Center for Survey Research, The Ohio State University",,,
2222,https://hdl.handle.net/1902.29/H-11932,,"Harris Interactive, Inc.",,,
2882,https://hdl.handle.net/1902.29/H-854009,,"Louis Harris and Associates, Inc.",,,
2696,https://hdl.handle.net/1902.29/H-801009,,"Louis Harris and Associates, Inc.",,,
2368,https://hdl.handle.net/1902.29/H-1531,,"Louis Harris and Associates, Inc.",,,
1481,https://hdl.handle.net/1902.29/10830,,Monmouth University Polling Institute,Monmouth University,,
3661,https://hdl.handle.net/1902.29/CD-0100,,National Center for Health Statistics,,,
3661,https://hdl.handle.net/1902.29/CD-0100,,U.S. Department of Health and Human Services,,,
3661,https://hdl.handle.net/1902.29/CD-0100,,U.S. National Center for Health Statistics,,,
2814,https://hdl.handle.net/1902.29/H-832108,,"Louis Harris and Associates, Inc.",,,
3542,https://hdl.handle.net/1902.29/CAPS-TAX_ENFORC,,N/A,,,
1462,https://hdl.handle.net/1902.29/11591,,Monmouth University Polling Institute,Monmouth University,,
777,https://hdl.handle.net/1902.29/10268,,State Center for Health Statistics,,,
3517,https://hdl.handle.net/1902.29/CAPS-SENSAT,,N/A,,,
3445,https://hdl.handle.net/1902.29/CAPS-FINALQ,,N/A,,,
511,https://hdl.handle.net/1902.29/10692,,N/A,,,
1287,https://hdl.handle.net/1902.29/11843,,"Hsieh, Jui-Hua",NIEHS,,
30851,https://doi.org/10.15139/S3/YIPTDY,,US EPA,ORD,,
4374,https://hdl.handle.net/1902.29/D-31073,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
3763,https://hdl.handle.net/1902.29/CD-0046,,U.S. Bureau of the Census,,,
3763,https://hdl.handle.net/1902.29/CD-0046,,U.S. Department of Commerce,,,
4515,https://hdl.handle.net/1902.29/D-33359,,The Field Institute,,,
31627,https://hdl.handle.net/1902.29/11739,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
3249,https://hdl.handle.net/1902.29/H-954002,,"Louis Harris and Associates, Inc.",,,
4538,https://hdl.handle.net/1902.29/D-33390,,"Social Research Laboratory, Northern Arizona University",,,
1742,https://hdl.handle.net/1902.29/D-20307-I,,U.S. Department of Transportation,,,
4111,https://hdl.handle.net/1902.29/D-20256,,"Cotter, Patrick",,,
2653,https://hdl.handle.net/1902.29/H-7584,,"Louis Harris and Associates, Inc.",,,
3870,https://hdl.handle.net/1902.29/CD-10851,,"U.S. Department of Health and Human Services, Centers for Disease Control and Prevention, and the Centers for Medicare and Medicaid Services",,,
3870,https://hdl.handle.net/1902.29/CD-10851,,U.S. Department of Health and Human Services,,,
3870,https://hdl.handle.net/1902.29/CD-10851,,Centers for Disease Control and Prevention,,,
3870,https://hdl.handle.net/1902.29/CD-10851,,Centers for Medicare and Medicaid Services,,,
595,https://hdl.handle.net/1902.29/11869,,"Cannon, M.",,,
595,https://hdl.handle.net/1902.29/11869,,"do Nascimento, N.",,,
595,https://hdl.handle.net/1902.29/11869,,"Chariyeva, Z.",,,
595,https://hdl.handle.net/1902.29/11869,,"Foreit, K.",,,
2904,https://hdl.handle.net/1902.29/H-861204,,"Louis Harris and Associates, Inc.",,,
30528,https://doi.org/10.15139/S3/72UXSM,,"Wang, Sen",University of North Carolina at Chapel Hill,,
1507,https://hdl.handle.net/1902.29/11091,,Monmouth University Polling Institute,Monmouth University,,
4208,https://hdl.handle.net/1902.29/D-30670,,FGI,,,
1444,https://hdl.handle.net/1902.29/11572,,N/A,,,
4894,https://hdl.handle.net/1902.29/D-918,,"Han, Dae Woo",,,
4894,https://hdl.handle.net/1902.29/D-918,,"Kim, Taek Il",,,
4894,https://hdl.handle.net/1902.29/D-918,,"Park, Jay Soo",,,
4894,https://hdl.handle.net/1902.29/D-918,,"Ross, John A.",,,
25351,https://doi.org/10.15139/S3/BRQEKA,,"Grewen, Karen",University of North Carolina at Chapel Hill,,
26462,https://doi.org/10.15139/S3/RDQ4FC,,"Grewen, Karen",University of North Carolina at Chapel Hill,,
29550,https://doi.org/10.15139/S3/F0DPBU,,"Makse, Todd",Florida International University,,
29746,https://doi.org/10.15139/S3/CBMTKI,,"Cohen, Dale",University of North Carolina Wilmington,ORCID,0000-0003-3353-3340
4707,https://hdl.handle.net/1902.29/D-20060,,"Wolf, James G.",,,
30629,https://doi.org/10.15139/S3/1HIMHA,,"Alemi, Farrokh",George Mason University,ORCID,https://orcid.org/0000-0002-7402-9063
30629,https://doi.org/10.15139/S3/1HIMHA,,"Avramovic, Sanja",George Mason University,ORCID,https://orcid.org/0000-0002-6155-9241
2957,https://hdl.handle.net/1902.29/H-874007,,"Louis Harris and Associates, Inc.",,,
2599,https://hdl.handle.net/1902.29/H-2642,,"Louis Harris and Associates, Inc.",,,
4080,https://hdl.handle.net/1902.29/C-94,,U.S. Bureau of the Census,,,
4080,https://hdl.handle.net/1902.29/C-94,,United States,,,
3345,https://hdl.handle.net/1902.29/CAPS-HEALTH,,N/A,,,
1246,https://hdl.handle.net/1902.29/11694,,N/A,,,
2478,https://hdl.handle.net/1902.29/H-19448,,"Harris Interactive, Inc.",,,
31643,https://doi.org/10.15139/S3/TCR6BB,,"Adams, Elizabeth",University of North Carolina at Chapel Hill,,
1355,https://hdl.handle.net/1902.29/D-30736,,"Center for Survey Research, Indiana University",,,
3186,https://hdl.handle.net/1902.29/H-923009,,"Louis Harris and Associates, Inc.",,,
3878,https://hdl.handle.net/1902.29/CD-10917,,U.S. Department of Commerce,,,
3878,https://hdl.handle.net/1902.29/CD-10917,,U.S. Bureau of the Census,,,
30886,https://doi.org/10.15139/S3/UNVIJF,,Monmouth University Polling Institute,Monmouth University,,
4171,https://hdl.handle.net/1902.29/D-20310,,"Merrill, Bruce",,,
3524,https://hdl.handle.net/1902.29/CAPS-SMI,,N/A,,,
4128,https://hdl.handle.net/1902.29/D-30500,,"Social Science Research Institute, University of Tennessee",,,
2021,https://doi.org/10.15139/S3/12147,,"Sorens, Jason",,,
2021,https://doi.org/10.15139/S3/12147,,"Muedini, Fait",,,
2021,https://doi.org/10.15139/S3/12147,,"Ruger, William",,,
5223,https://hdl.handle.net/1902.29/11221,,Central Statistical Office,Ministry of Health,,
5223,https://hdl.handle.net/1902.29/11221,,MEASURE Evaluation,"Carolina Population Center, University of North Carolina",,
2733,https://hdl.handle.net/1902.29/H-812106,,"Louis Harris and Associates, Inc.",,,
1491,https://hdl.handle.net/1902.29/10834,,Monmouth University Polling Institute,Monmouth University,,
31504,https://doi.org/10.15139/S3/BTIV79,,Muhajirah Muhajirah,"Alauddin State Islamic University (UIN Alauddin), Indonesia",,
1774,https://hdl.handle.net/1902.29/D-1022,,"Social Sciences Data Services Lab, The University of Oregon",,,
1774,https://hdl.handle.net/1902.29/D-1022,,"The University of Oregon, Social Sciences Data Services Lab",,,
1906,https://hdl.handle.net/1902.29/11735,,N/A,,,
4449,https://hdl.handle.net/1902.29/D-31131,,"Survey Research Laboratory, Florida State University",,,
4015,https://hdl.handle.net/1902.29/C-103,,U.S. Bureau of the Census,,,
4015,https://hdl.handle.net/1902.29/C-103,,United States,,,
1800,https://hdl.handle.net/1902.29/D-1164,,"Cramer, Richard",,,
5280,https://doi.org/10.15139/S3/12126,,"O'Reilly-Shah, Vikas",Emory University,,
5280,https://doi.org/10.15139/S3/12126,,"Mackey, Sean",Stanford University,,
3847,https://hdl.handle.net/1902.29/CD-0192,,"Economics and Statistics Administration, U.S. Department of Commerce, U.S. Census Bureau",,,
3847,https://hdl.handle.net/1902.29/CD-0192,,U.S. Bureau of the Census,,,
3847,https://hdl.handle.net/1902.29/CD-0192,,U.S. Department of Commerce,,,
31089,https://doi.org/10.15139/S3/6PNJPX,,"Wright, Wanda",East Carolina University,ORCID,0000-0001-8080-5068
31089,https://doi.org/10.15139/S3/6PNJPX,,"Averett, Paige",East Carolina University,ORCID,0000-0001-8884-0781
31089,https://doi.org/10.15139/S3/6PNJPX,,"Anand, Vivek",East Carolina University,,
31089,https://doi.org/10.15139/S3/6PNJPX,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
30966,https://doi.org/10.15139/S3/4OX6SV,,"Jansa, Joshua",Oklahoma State University,ORCID,0000-0003-0917-6128
31290,https://doi.org/10.15139/S3/11918,,"Harris, Kathleen Mullan",University of North Carolina at Chapel Hill,,
31290,https://doi.org/10.15139/S3/11918,,"Udry, Richard J.",University of North Carolina at Chapel Hill,,
3403,https://hdl.handle.net/1902.29/CAPS-LIFESAT,,N/A,,,
3992,https://hdl.handle.net/1902.29/CD-11498,,U.S. Bureau of the Census,,,
3992,https://hdl.handle.net/1902.29/CD-11498,,U.S. Department of Commerce,,,
3235,https://hdl.handle.net/1902.29/H-944013,,"Louis Harris and Associates, Inc.",,,
4674,https://hdl.handle.net/1902.29/D-33558,,"Carl Vinson Institute of Government, University of Georgia",,,
4379,https://hdl.handle.net/1902.29/D-31077,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
533,https://hdl.handle.net/1902.29/10696,,N/A,,,
4771,https://hdl.handle.net/1902.29/D-30889,,Roper Center for Public Opinion Research,,,
1879,https://hdl.handle.net/1902.29/D-18534,,U.S. Department of Education,,,
1237,https://hdl.handle.net/1902.29/11690,,N/A,,,
1443,https://hdl.handle.net/1902.29/11373,,N/A,,,
30496,https://doi.org/10.15139/S3/9ZUDDS,,MEASURE Evaluation,Carolina Population Center,,
30496,https://doi.org/10.15139/S3/9ZUDDS,,Bureau of Food Security,USAID,,
894,https://hdl.handle.net/1902.29/11576,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
894,https://hdl.handle.net/1902.29/11576,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
894,https://hdl.handle.net/1902.29/11576,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
894,https://hdl.handle.net/1902.29/11576,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
894,https://hdl.handle.net/1902.29/11576,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
894,https://hdl.handle.net/1902.29/11576,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
894,https://hdl.handle.net/1902.29/11576,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
894,https://hdl.handle.net/1902.29/11576,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
894,https://hdl.handle.net/1902.29/11576,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
894,https://hdl.handle.net/1902.29/11576,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
894,https://hdl.handle.net/1902.29/11576,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
5074,https://hdl.handle.net/1902.29/D-16235,,G. S. Black,,,
5074,https://hdl.handle.net/1902.29/D-16235,,USA Today Newspaper,,,
30291,https://doi.org/10.15139/S3/5LMPN4,,"Edwards, Barry",University of Central Florida,,
5046,https://hdl.handle.net/1902.29/D-16145,,G. S. Black,,,
5046,https://hdl.handle.net/1902.29/D-16145,,USA Today Newspaper,,,
2711,https://hdl.handle.net/1902.29/H-802117,,"Louis Harris and Associates, Inc.",,,
3571,https://hdl.handle.net/1902.29/CAPS-AFFACTN,,N/A,,,
1719,https://hdl.handle.net/1902.29/D-491,,"Reed, John S.",,,
2060,https://hdl.handle.net/1902.29/11235,,"Hebblethwaite, Benjamin",University of Florida,,
2060,https://hdl.handle.net/1902.29/11235,,"Dubois, Laurent",Duke University,,
2060,https://hdl.handle.net/1902.29/11235,,Digital Library of the Caribbean (dLOC),dLOC,,
1712,https://hdl.handle.net/1902.29/D-458,,International City Management Association,,,
30189,https://hdl.handle.net/1902.29/11739,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
371,https://hdl.handle.net/1902.29/11529,,"Bailey, Susan",Emory University,,
371,https://hdl.handle.net/1902.29/11529,,"O'Reilly, Robert",Emory University,,
31273,https://doi.org/10.15139/S3/KUT29A,,Sung Eun Kim,Korea University,,
31273,https://doi.org/10.15139/S3/KUT29A,,Johannes Urpelainen,Johns Hopkins SAIS,,
31273,https://doi.org/10.15139/S3/KUT29A,,Joonseok Yang,"University of California, Irvine",,
3775,https://hdl.handle.net/1902.29/CD-0121,,National Center for Health Statistics,,,
3775,https://hdl.handle.net/1902.29/CD-0121,,U.S. Department of Health and Human Services,,,
3775,https://hdl.handle.net/1902.29/CD-0121,,U.S. National Center for Health Statistics,,,
1789,https://hdl.handle.net/1902.29/10908,,U.S. Bureau of the Census,,,
1789,https://hdl.handle.net/1902.29/10908,,U.S. Department of Commerce,,,
29707,https://doi.org/10.15139/S3/C6RK8Q,,"Christian, Thu-Mai",University of North Carolina at Chapel Hill,,
598,https://doi.org/10.15139/S3/11954,,"Watson-Grant, Stephanie",,,
598,https://doi.org/10.15139/S3/11954,,"Mswia, Robert",,,
598,https://doi.org/10.15139/S3/11954,,"Reynolds, Zahra",,,
4646,https://hdl.handle.net/1902.29/D-33522,,"Center for Survey Research, The Ohio State University",,,
30243,https://doi.org/10.15139/S3/JV0QVQ,,"Ellern, Gillian",Western Carolina University,,
29232,https://doi.org/10.15139/S3/GHHT3D,,"Johnsen, Christina",Monmouth University Polling Institute,,
1142,https://hdl.handle.net/1902.29/D-31657,,"Survey Research Center, University of Arkansas",,,
5226,https://hdl.handle.net/1902.29/11222,,Central Statistical Office,,,
5226,https://hdl.handle.net/1902.29/11222,,Ministry of Health,,,
5226,https://hdl.handle.net/1902.29/11222,,MEASURE Evaluation,,,
5226,https://hdl.handle.net/1902.29/11222,,University of Zambia,,,
5226,https://hdl.handle.net/1902.29/11222,,National HIV/AIDS/STI/TB Council,,,
29655,https://doi.org/10.15139/S3/JK1MM6,,Georgia Kayser,,,
