datasetVersionId,persistentUrl,persistent_id,dateOfDeposit
30890,https://hdl.handle.net/1902.29/11735,,2015-08-31
380,https://hdl.handle.net/1902.29/11578,,2013-11-07
1790,https://hdl.handle.net/1902.29/10909,,2012-02-01
25339,https://doi.org/10.15139/S3/0DWDPY,,2016-10-06
2115,https://hdl.handle.net/1902.29/10810,,2011-09-07
1554,https://hdl.handle.net/1902.29/10412,,2008-01-04
3960,https://hdl.handle.net/1902.29/CD-11019,,2012-03-20
2028,https://doi.org/10.15139/S3/12167,,2016-01-14
2192,https://hdl.handle.net/1902.29/10438,,2012
466,https://hdl.handle.net/1902.29/11211,,2013-04-03
26438,https://doi.org/10.15139/S3/OK5JAN,,2016-10-24
1301,https://hdl.handle.net/1902.29/11816,,2014-10-10
909,https://hdl.handle.net/1902.29/11169,,2013-02-11
190,https://hdl.handle.net/1902.29/11414,,2013-06-14
30647,https://hdl.handle.net/1902.29/11733,,2014-06-09
1426,https://hdl.handle.net/1902.29/11357,,2013-05-28
5161,https://hdl.handle.net/1902.29/11347,,2013-05-24
2173,https://hdl.handle.net/1902.29/10437,,2012
1155,https://hdl.handle.net/1902.29/11078,,2012-07-02
1934,https://doi.org/10.15139/S3/12217,,2016-03-03
934,https://hdl.handle.net/1902.29/11880,,2014-12-08
29259,https://doi.org/10.15139/S3/FZV8XC,,2016-12-27
1207,https://hdl.handle.net/1902.29/11674,,2014-04-28
578,https://hdl.handle.net/1902.29/11397,,2013-06-10
30808,https://doi.org/10.15139/S3/QVOQWY,,2019-04-01
158,https://doi.org/10.15139/S3/12307,,2016-05-02
29335,https://doi.org/10.15139/S3/KR1J0M,,2017-02-22
480,https://hdl.handle.net/1902.29/11218,,2013-04-03
142,https://doi.org/10.15139/S3/12077,,2015-07-31
30872,https://doi.org/10.15139/S3/HQGZYT,,2019-05-07
31347,https://doi.org/10.15139/S3/0WSG9I,,2020-04-05
30761,https://doi.org/10.15139/S3/EIN92W,,2019-02-13
29672,https://doi.org/10.15139/S3/OYI4BR,,2017-09-14
2202,https://hdl.handle.net/1902.29/11374,,2013-06-06
5181,https://hdl.handle.net/1902.29/11687,,2014-04-28
1596,https://hdl.handle.net/1902.29/10444,,2009-12-16
1282,https://doi.org/10.15139/S3/11903,,2014-12-15
1254,https://hdl.handle.net/1902.29/11698,,2014-05-01
967,https://hdl.handle.net/1902.29/11262,,2013-04-18
998,https://hdl.handle.net/1902.29/11781,,2014-08-27
957,https://hdl.handle.net/1902.29/11184,,2013-02-25
29664,https://doi.org/10.15139/S3/JAYE4P,,2017-08-31
31170,https://doi.org/10.15139/S3/L6J30J,,2020-01-02
30346,https://doi.org/10.15139/S3/GN5KFP,,2018-04-01
1954,https://doi.org/10.15139/S3/12264,,2016-04-01
29507,https://doi.org/10.15139/S3/0PK4DQ,,2017-07-13
2082,https://hdl.handle.net/1902.29/11438,,2013-07-15
1334,https://hdl.handle.net/1902.29/11112,,2012-11-01
1346,https://hdl.handle.net/1902.29/10863,,2011-12-08
1907,https://hdl.handle.net/1902.29/11735,,2015-08-31
30227,https://doi.org/10.15139/S3/7NQ8UI,,2018-02-12
912,https://hdl.handle.net/1902.29/11589,,2013-11-20
30897,https://doi.org/10.15139/S3/MKJP69,,2019-06-05
30937,https://doi.org/10.15139/S3/DNQTYK,,2019-07-22
1544,https://hdl.handle.net/1902.29/10046,,2008-01-04
5289,https://hdl.handle.net/1902.29/11766,,2014-08-07
5135,https://hdl.handle.net/1902.29/11731,,2015-08-31
30789,https://doi.org/10.15139/S3/EXTDTB,,2019-03-07
562,https://hdl.handle.net/1902.29/10705,,2011-04-19
29359,https://doi.org/10.15139/S3/7L71RN,,2017-03-16
5152,https://hdl.handle.net/1902.29/10692,,2011-04-18
31111,https://doi.org/10.15139/S3/RAOEBC,,2019-10-28
31572,https://doi.org/10.15139/S3/DFKFE5,,2020-09-24
5330,https://hdl.handle.net/1902.29/11177,,2013-02-15
1196,https://hdl.handle.net/1902.29/11703,,2014-05-02
29848,https://hdl.handle.net/1902.29/11735,,2015-08-31
3868,https://hdl.handle.net/1902.29/CD-10849,,2011-10-28
3931,https://hdl.handle.net/1902.29/CD-10999,,2012-03-13
30798,https://doi.org/10.15139/S3/GULG2K,,2019-03-12
31082,https://doi.org/10.15139/S3/HVGTAA,,2019-10-01
1386,https://hdl.handle.net/1902.29/11096,,2012-07-29
30728,https://doi.org/10.15139/S3/2D6Q5I,,2018-12-13
1746,https://hdl.handle.net/1902.29/10385,,2009-06-02
29260,https://doi.org/10.15139/S3/4IKLQI,,2016-12-27
1177,https://doi.org/10.15139/S3/11917,,2015-01-13
5195,https://hdl.handle.net/1902.29/11693,,2014-05-01
30969,https://doi.org/10.15139/S3/IQVABD,,2019-06-12
31697,https://doi.org/10.15139/S3/OMLVZZ,,2021-01-18
3940,https://hdl.handle.net/1902.29/CD-11004,,2012-03-13
6,https://doi.org/10.15139/S3/12255,,2016-03-30
30214,https://hdl.handle.net/1902.29/11700,,2014-05-01
31848,https://doi.org/10.15139/S3/GKH2QD,,2021-02-24
30888,https://doi.org/10.15139/S3/5QA3RW,,2019-05-13
114,https://doi.org/10.15139/S3/12063,,2015-07-31
30229,https://doi.org/10.15139/S3/YT8FJI,,2018-02-12
1569,https://hdl.handle.net/1902.29/11586,,2013-11-19
1557,https://hdl.handle.net/1902.29/11456,,2013-07-16
1832,https://doi.org/10.15139/S3/12313,,2016-05-03
996,https://hdl.handle.net/1902.29/11779,,2014-08-27
2007,https://doi.org/10.15139/S3/12125,,2015-11-19
31786,https://doi.org/10.15139/S3/ZYTAVQ,,2021-02-18
30817,https://doi.org/10.15139/S3/233JVI,,2019-04-11
5136,https://hdl.handle.net/1902.29/11571,,2013-10-03
2113,https://hdl.handle.net/1902.29/10809,,2011-09-07
3978,https://hdl.handle.net/1902.29/CD-0139,,2009-07-24
3933,https://hdl.handle.net/1902.29/CD-11000,,2012-03-13
30878,https://doi.org/10.15139/S3/DXMHJQ,,2019-05-07
30952,https://doi.org/10.15139/S3/MUSYTQ,,2018-08-31
31439,https://doi.org/10.15139/S3/I8AOSG,,2020-01-06
5337,https://hdl.handle.net/1902.29/11183,,2013-02-25
5149,https://hdl.handle.net/1902.29/11218,,2013-04-03
31047,https://doi.org/10.15139/S3/MTNYWH,,2019-09-19
592,https://hdl.handle.net/1902.29/11722,,2014-05-19
1015,https://doi.org/10.15139/S3/12251,,2016-03-29
31344,https://doi.org/10.15139/S3/MJYHWX,,2020-03-27
30240,https://doi.org/10.15139/S3/BBSTJT,,2018-02-20
5153,https://hdl.handle.net/1902.29/11674,,2014-04-28
31463,https://hdl.handle.net/1902.29/H-15283,,2007
30894,https://doi.org/10.15139/S3/PQ5ZCE,,2019-05-29
30955,https://doi.org/10.15139/S3/EJUNYH,,2019-08-05
1598,https://doi.org/10.15139/S3/12512,,2016-09-22
1336,https://hdl.handle.net/1902.29/11582,,2013-11-18
30963,https://doi.org/10.15139/S3/BX0RZE,,2019-01-29
5251,https://hdl.handle.net/1902.29/11351,,2013-05-24
31292,https://doi.org/10.15139/S3/11900,,2014-12-12
937,https://hdl.handle.net/1902.29/11177,,2013-02-15
5352,https://hdl.handle.net/1902.29/11886,,2014-12-08
31334,https://doi.org/10.15139/S3/RDISHJ,,2020-03-18
3964,https://hdl.handle.net/1902.29/CD-11025,,2012-03-20
25356,https://doi.org/10.15139/S3/IYQ6SV,,2016-10-17
29342,https://doi.org/10.15139/S3/0CS5ZC,,2017-03-13
29756,https://doi.org/10.15139/S3/YHLLZG,,2017-01-10
432,https://hdl.handle.net/1902.29/10701,,2011-04-19
25340,https://doi.org/10.15139/S3/CRS4LD,,2016-10-06
5238,https://hdl.handle.net/1902.29/11412,,2013-06-13
3752,https://hdl.handle.net/1902.29/CD-0233,,2008-08-04
1265,https://hdl.handle.net/1902.29/11707,,2014-05-02
29236,https://doi.org/10.15139/S3/XYIW3K,,2016-11-28
373,https://hdl.handle.net/1902.29/11531,,2013-08-13
600,https://doi.org/10.15139/S3/12274,,2016-04-18
30290,https://doi.org/10.15139/S3/KPG5C2,,2018-02-27
5299,https://hdl.handle.net/1902.29/11781,,2014-08-27
1233,https://hdl.handle.net/1902.29/11688,,2014-04-28
30606,https://doi.org/10.15139/S3/15KGNB,,2018-06-27
27411,https://doi.org/10.15139/S3/KF625J,,2016-10-28
31465,https://doi.org/10.15139/S3/OIJN6V,,2020-07-01
31571,https://doi.org/10.15139/S3/Z4EDJ6,,2020-09-24
30495,https://doi.org/10.15139/S3/BWX81E,,2018-04-23
168,https://doi.org/10.15139/S3/12326,,2016-06-09
1949,https://doi.org/10.15139/S3/12260,,2016-03-31
31162,https://doi.org/10.15139/S3/KTP4WB,,2019-12-15
368,https://hdl.handle.net/1902.29/11525,,2013-08-13
30732,https://doi.org/10.15139/S3/33GGEI,,2018-12-20
30506,https://doi.org/10.15139/S3/AKZWQW,,2018-02-15
31417,https://doi.org/10.15139/S3/IGWLMU,,2020-05-25
1289,https://hdl.handle.net/1902.29/11843,,2014-11-15
515,https://hdl.handle.net/1902.29/10692,,2011-04-18
31331,https://doi.org/10.15139/S3/98QQ9Q,,2020-03-17
31053,https://hdl.handle.net/1902.29/11739,,2015-08-31
223,https://hdl.handle.net/1902.29/10523,,2011-01-09
209,https://hdl.handle.net/1902.29/11163,,2013-01-26
5169,https://hdl.handle.net/1902.29/11892,,2014-12-09
1406,https://doi.org/10.15139/S3/11922,,2015-01-13
3990,https://hdl.handle.net/1902.29/CD-11494,,2013-08-01
149,https://doi.org/10.15139/S3/12410,,2016-08-18
29952,https://hdl.handle.net/1902.29/11731,,2015-08-31
5362,https://hdl.handle.net/1902.29/11576,,2013-10-23
30756,https://doi.org/10.15139/S3/D2GBVQ,,2018-07-27
1908,https://hdl.handle.net/1902.29/11736,,2015-08-31
29759,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
31687,https://doi.org/10.15139/S3/PNR8PY,,2021-01-15
528,https://hdl.handle.net/1902.29/11305,,2013-04-30
352,https://doi.org/10.15139/S3/11991,,2015-05-13
30783,https://doi.org/10.15139/S3/OCERXO,,2019-03-04
888,https://hdl.handle.net/1902.29/11575,,2013-10-23
1397,https://hdl.handle.net/1902.29/11096,,2012-07-29
29412,https://doi.org/10.15139/S3/NRO6TK,,2017-05-10
30611,https://doi.org/10.15139/S3/EHEOY1,,2018-07-18
30814,https://doi.org/10.15139/S3/O9FFDU,,2019-04-05
31853,https://doi.org/10.15139/S3/GCQAAI,,2021-04-01
145,https://doi.org/10.15139/S3/12080,,2015-07-31
2037,https://doi.org/10.15139/S3/12339,,2016-07-19
3926,https://hdl.handle.net/1902.29/CD-10996,,2012-03-13
29403,https://doi.org/10.15139/S3/NRO6TK,,2017-05-10
1179,https://doi.org/10.15139/S3/11917,,2015-01-13
1545,https://hdl.handle.net/1902.29/11156,,2013-01-10
31538,https://doi.org/10.15139/S3/O9FFDU,,2019-04-05
1431,https://hdl.handle.net/1902.29/11360,,2013-05-29
25342,https://doi.org/10.15139/S3/CFIXMP,,2016-10-06
1223,https://hdl.handle.net/1902.29/11683,,2014-04-28
31567,https://doi.org/10.15139/S3/O5WV6N,,2020-09-22
30718,https://doi.org/10.15139/S3/UTEKM7,,2018-11-28
31117,https://doi.org/10.15139/S3/RMZDQO,,2019-10-30
29760,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
5147,https://hdl.handle.net/1902.29/11736,,2015-08-31
3996,https://hdl.handle.net/1902.29/CD-11504,,2013-08-01
5225,https://hdl.handle.net/1902.29/11305,,2013-04-30
1473,https://hdl.handle.net/1902.29/10827,,2011-09-30
31574,https://doi.org/10.15139/S3/IGWLMU,,2020-05-25
908,https://hdl.handle.net/1902.29/11589,,2013-11-20
596,https://hdl.handle.net/1902.29/11892,,2014-12-09
31802,https://doi.org/10.15139/S3/SVMGNK,,2021-02-16
1929,https://doi.org/10.15139/S3/12205,,2016-02-24
30703,https://doi.org/10.15139/S3/GU1A7T,,2018-11-15
29371,https://doi.org/10.15139/S3/12410,,2016-08-18
1627,https://hdl.handle.net/1902.29/11638,,2014-02-27
872,https://hdl.handle.net/1902.29/11345,,2013-05-23
987,https://hdl.handle.net/1902.29/11776,,2014-08-27
2081,https://hdl.handle.net/1902.29/11295,,2013-04-29
1482,https://doi.org/10.15139/S3/12033,,2015-07-22
2096,https://hdl.handle.net/1902.29/10770,,2011-07-08
31464,https://doi.org/10.15139/S3/OIJN6V,,2020-07-01
1182,https://doi.org/10.15139/S3/11918,,2015-01-13
30649,https://doi.org/10.15139/S3/BWX81E,,2018-04-23
5369,https://hdl.handle.net/1902.29/10701,,2011-04-19
1388,https://hdl.handle.net/1902.29/11096,,2012-07-29
31175,https://doi.org/10.15139/S3/KTP4WB,,2019-12-15
5284,https://hdl.handle.net/1902.29/11525,,2013-08-13
217,https://hdl.handle.net/1902.29/10519,,2011-01-06
30232,https://doi.org/10.15139/S3/AKZWQW,,2018-02-15
30664,https://doi.org/10.15139/S3/CC8NZC,,2018-10-12
29233,https://doi.org/10.15139/S3/XYIW3K,,2016-11-28
5286,https://hdl.handle.net/1902.29/11531,,2013-08-13
5140,https://doi.org/10.15139/S3/12274,,2016-04-18
1000,https://hdl.handle.net/1902.29/11781,,2014-08-27
969,https://hdl.handle.net/1902.29/11262,,2013-04-18
31342,https://doi.org/10.15139/S3/SIIYCO,,2020-03-18
29289,https://doi.org/10.15139/S3/KF625J,,2016-10-28
31367,https://doi.org/10.15139/S3/GGWWPN,,2020-04-20
1474,https://doi.org/10.15139/S3/12027,,2015-07-22
1413,https://hdl.handle.net/1902.29/11351,,2013-05-24
844,https://hdl.handle.net/1902.29/11281,,2013-04-24
29585,https://hdl.handle.net/1902.29/11735,,2015-08-31
31064,https://doi.org/10.15139/S3/11900,,2014-12-12
946,https://hdl.handle.net/1902.29/11886,,2014-12-08
1931,https://doi.org/10.15139/S3/12211,,2016-03-01
1195,https://doi.org/10.15139/S3/12161,,2015-12-28
29413,https://doi.org/10.15139/S3/0CS5ZC,,2017-03-13
188,https://hdl.handle.net/1902.29/11412,,2013-06-13
1526,https://doi.org/10.15139/S3/12357,,2016-07-28
1489,https://hdl.handle.net/1902.29/10833,,2011-09-30
31278,https://doi.org/10.15139/S3/6UBBYP,,2020-02-04
484,https://hdl.handle.net/1902.29/11218,,2013-04-03
4002,https://hdl.handle.net/1902.29/CD-11510,,2013-08-01
235,https://hdl.handle.net/1902.29/10528,,2011-01-09
5294,https://doi.org/10.15139/S3/12251,,2016-03-29
445,https://hdl.handle.net/1902.29/10650,,2011-04-04
30949,https://doi.org/10.15139/S3/FLAWW8,,2019-07-30
31410,https://doi.org/10.15139/S3/IURHL6,,2020-05-29
30660,https://doi.org/10.15139/S3/2XHYSR,,2018-10-11
1209,https://hdl.handle.net/1902.29/11674,,2014-04-28
30775,https://doi.org/10.15139/S3/OHG4YC,,2019-02-27
5314,https://hdl.handle.net/1902.29/11582,,2013-11-18
30867,https://doi.org/10.15139/S3/X5WXLM,,2019-04-26
1251,https://hdl.handle.net/1902.29/11697,,2014-05-01
2200,https://hdl.handle.net/1902.29/11374,,2013-06-06
30350,https://doi.org/10.15139/S3/GVAIWD,,2018-04-05
31471,https://doi.org/10.15139/S3/YLZEH4,,2020-07-04
29806,https://doi.org/10.15139/S3/AX1D9P,,2017-10-24
1284,https://doi.org/10.15139/S3/11903,,2014-12-15
31163,https://doi.org/10.15139/S3/V1H40I,,2019-12-16
590,https://hdl.handle.net/1902.29/11571,,2013-10-03
30205,https://hdl.handle.net/1902.29/11678,,2014-04-28
30724,https://doi.org/10.15139/S3/RB78XB,,2018-12-11
31647,https://doi.org/10.15139/S3/DV7XU1,,2020-12-17
1409,https://hdl.handle.net/1902.29/11232,,2013-04-08
31174,https://doi.org/10.15139/S3/I8AOSG,,2020-01-06
5228,https://hdl.handle.net/1902.29/11214,,2013-04-03
955,https://hdl.handle.net/1902.29/11183,,2013-02-25
30221,https://hdl.handle.net/1902.29/11710,,2014-05-13
29364,https://doi.org/10.15139/S3/12255,,2016-03-30
30917,https://doi.org/10.15139/S3/D2GBVQ,,2018-07-27
31154,https://doi.org/10.15139/S3/CUOGQT,,2019-11-26
30767,https://doi.org/10.15139/S3/OKS2S3,,2019-02-21
1585,https://hdl.handle.net/1902.29/10435,,2009-10-05
31404,https://doi.org/10.15139/S3/LMQTUB,,2020-05-22
529,https://hdl.handle.net/1902.29/10695,,2011-04-19
25364,https://doi.org/10.15139/S3/12125,,2015-11-19
1385,https://hdl.handle.net/1902.29/11096,,2012-07-29
29258,https://doi.org/10.15139/S3/4IKLQI,,2016-12-27
884,https://hdl.handle.net/1902.29/11575,,2013-10-23
1940,https://doi.org/10.15139/S3/12230,,2016-03-08
1244,https://hdl.handle.net/1902.29/11693,,2014-05-01
29380,https://doi.org/10.15139/S3/5MDTEW,,2017-04-20
31167,https://doi.org/10.15139/S3/IQVABD,,2019-06-12
30764,https://doi.org/10.15139/S3/GQ9GPP,,2019-02-13
2014,https://doi.org/10.15139/S3/12140,,2015-12-16
25346,https://hdl.handle.net/1902.29/11782,,2014-08-27
31113,https://doi.org/10.15139/S3/MQA2KN,,2019-10-29
31419,https://doi.org/10.15139/S3/JNW5XE,,2020-06-04
2093,https://hdl.handle.net/1902.29/030423,,2011-06-23
5210,https://hdl.handle.net/1902.29/11703,,2014-05-02
2116,https://hdl.handle.net/1902.29/10812,,2011-09-08
30795,https://doi.org/10.15139/S3/GULG2K,,2019-03-12
31546,https://doi.org/10.15139/S3/4QUN5B,,2020-08-26
5335,https://hdl.handle.net/1902.29/11589,,2013-11-20
30216,https://hdl.handle.net/1902.29/11690,,2014-04-28
207,https://hdl.handle.net/1902.29/11163,,2013-01-26
1983,https://hdl.handle.net/1902.29/11599,,2013-12-16
147,https://doi.org/10.15139/S3/12410,,2016-08-18
387,https://hdl.handle.net/1902.29/11766,,2014-08-07
1899,https://hdl.handle.net/1902.29/11731,,2015-08-31
31784,https://doi.org/10.15139/S3/NFWPYJ,,2021-02-10
1421,https://hdl.handle.net/1902.29/11355,,2013-05-24
30677,https://doi.org/10.15139/S3/GUYWW3,,2018-10-25
1965,https://doi.org/10.15139/S3/12283,,2016-04-22
5,https://hdl.handle.net/1902.29/11814,,2014-10-01
519,https://hdl.handle.net/1902.29/10692,,2011-04-18
1293,https://hdl.handle.net/1902.29/11843,,2015-06-19
30239,https://doi.org/10.15139/S3/OTAMJM,,2018-02-20
31563,https://doi.org/10.15139/S3/WP0CRN,,2020-09-22
1909,https://hdl.handle.net/1902.29/11739,,2014-06-10
31108,https://doi.org/10.15139/S3/CMMGBP,,2019-10-28
30729,https://doi.org/10.15139/S3/3EAPI2,,2018-12-13
124,https://doi.org/10.15139/S3/12068,,2015-07-31
29670,https://doi.org/10.15139/S3/33VQIB,,2017-09-08
3303,https://hdl.handle.net/1902.29/11634,,2014-02-25
438,https://hdl.handle.net/1902.29/10701,,2011-04-19
31282,https://doi.org/10.15139/S3/6FKBDJ,,2020-02-05
5143,https://hdl.handle.net/1902.29/11735,,2015-08-31
933,https://hdl.handle.net/1902.29/11177,,2013-02-15
30198,https://hdl.handle.net/1902.29/11684,,2014-04-28
29336,https://doi.org/10.15139/S3/T7QAIR,,2017-02-22
165,https://doi.org/10.15139/S3/12318,,2016-05-18
5204,https://hdl.handle.net/1902.29/11698,,2014-05-01
1763,https://hdl.handle.net/1902.29/10774,,2011-07-18
31501,https://doi.org/10.15139/S3/WDYHGJ,,2020-07-20
2106,https://hdl.handle.net/1902.29/10806,,2011-09-07
29956,https://hdl.handle.net/1902.29/11731,,2015-08-31
1530,https://hdl.handle.net/1902.29/10037,,2008-01-04
29514,https://doi.org/10.15139/S3/0PK4DQ,,2017-07-13
485,https://hdl.handle.net/1902.29/10665,,2011-04-12
5307,https://hdl.handle.net/1902.29/11438,,2013-07-15
30746,https://doi.org/10.15139/S3/VORZYX,,2019-01-22
506,https://hdl.handle.net/1902.29/11222,,2013-04-03
1314,https://hdl.handle.net/1902.29/11611,,2014-01-23
30873,https://doi.org/10.15139/S3/LMWUGD,,2019-05-07
31372,https://doi.org/10.15139/S3/VXW3KR,,2020-04-25
30510,https://doi.org/10.15139/S3/V0CGNN,,2018-04-26
5315,https://hdl.handle.net/1902.29/11374,,2013-06-06
1584,https://doi.org/10.15139/S3/12012,,2015-07-21
384,https://hdl.handle.net/1902.29/11757,,2014-07-07
1232,https://hdl.handle.net/1902.29/11687,,2014-04-28
31037,https://doi.org/10.15139/S3/GKH2QD,,2019-06-19
1939,https://doi.org/10.15139/S3/12224,,2016-03-07
197,https://doi.org/10.15139/S3/11939,,2015-02-26
919,https://hdl.handle.net/1902.29/11170,,2013-02-11
25369,https://doi.org/10.15139/S3/12167,,2016-01-14
30594,https://doi.org/10.15139/S3/99WRTS,,2018-05-09
3962,https://hdl.handle.net/1902.29/CD-11023,,2012-03-20
4001,https://hdl.handle.net/1902.29/CD-11509,,2013-08-01
30900,https://doi.org/10.15139/S3/WK5EK6,,2019-06-10
3839,https://hdl.handle.net/1902.29/CD-0235,,2010-02-23
5364,https://hdl.handle.net/1902.29/11169,,2013-02-11
572,https://hdl.handle.net/1902.29/10707,,2011-04-19
29911,https://doi.org/10.15139/S3/55MSEV,,2017-12-08
5257,https://hdl.handle.net/1902.29/11357,,2013-05-28
3982,https://hdl.handle.net/1902.29/CD-11486,,2013-07-31
1503,https://hdl.handle.net/1902.29/10875,,2011-12-20
544,https://hdl.handle.net/1902.29/11347,,2013-05-24
31710,https://doi.org/10.15139/S3/9OQ7L6,,2021-01-21
856,https://doi.org/10.15139/S3/11930,,2015-02-04
5323,https://hdl.handle.net/1902.29/11880,,2014-12-08
1991,https://hdl.handle.net/1902.29/11647,,2014-03-10
30722,https://doi.org/10.15139/S3/DLAC9X,,2018-05-03
31193,https://doi.org/10.15139/S3/P4U9ZR,,2020-01-15
30595,https://doi.org/10.15139/S3/EAXQYK,,2018-05-12
29659,https://doi.org/10.15139/S3/TXMOH3,,2017-08-31
1259,https://hdl.handle.net/1902.29/11701,,2014-05-02
1956,https://doi.org/10.15139/S3/12272,,2016-04-12
30847,https://doi.org/10.15139/S3/JPHKEV,,2019-04-25
3945,https://hdl.handle.net/1902.29/CD-11006,,2012-03-13
31043,https://doi.org/10.15139/S3/12438,,2016-08-28
30498,https://doi.org/10.15139/S3/F2YKNR,,2018-04-24
29960,https://hdl.handle.net/1902.29/11731,,2015-08-31
1310,https://doi.org/10.15139/S3/11983,,2015-05-05
29660,https://doi.org/10.15139/S3/H1XWTI,,2017-08-31
31124,https://doi.org/10.15139/S3/0YXG2J,,2019-10-31
5267,https://hdl.handle.net/1902.29/11372,,2013-06-05
31103,https://doi.org/10.15139/S3/EZEZS1,,2019-10-24
469,https://hdl.handle.net/1902.29/10664,,2011-04-12
31189,https://doi.org/10.15139/S3/IZV6HE,,2020-01-10
548,https://hdl.handle.net/1902.29/11348,,2013-05-24
2183,https://hdl.handle.net/1902.29/10437,,2012
31498,https://doi.org/10.15139/S3/HEDVDZ,,2020-07-19
565,https://hdl.handle.net/1902.29/11389,,2013-06-10
30871,https://doi.org/10.15139/S3/B5GKF2,,2019-04-05
30511,https://doi.org/10.15139/S3/AUN5OR,,2018-04-26
30690,https://doi.org/10.15139/S3/FCT6IU,,2018-10-29
1454,https://hdl.handle.net/1902.29/11590,,2013-11-20
30744,https://doi.org/10.15139/S3/3WIJGI,,2019-01-18
1322,https://hdl.handle.net/1902.29/11842,,2014-11-13
29250,https://doi.org/10.15139/S3/3SCPQ2,,2016-12-12
29418,https://doi.org/10.15139/S3/RWVMNN,,2017-05-10
503,https://hdl.handle.net/1902.29/10670,,2011-04-12
2094,https://hdl.handle.net/1902.29/10769,,2011-07-08
982,https://hdl.handle.net/1902.29/11573,,2013-10-18
30911,https://doi.org/10.15139/S3/4JHDKR,,2019-06-16
30901,https://doi.org/10.15139/S3/NZUSQB,,2019-06-11
1560,https://hdl.handle.net/1902.29/10419,,2009-10-02
1152,https://hdl.handle.net/1902.29/11110,,2012-10-18
1955,https://doi.org/10.15139/S3/12266,,2016-04-01
30620,https://doi.org/10.15139/S3/YNIOAO,,2018-08-08
1486,https://doi.org/10.15139/S3/12050,,2015-07-22
31610,https://doi.org/10.15139/S3/BQDHLB,,2020-11-10
30805,https://doi.org/10.15139/S3/1MCPQF,,2019-03-15
31420,https://doi.org/10.15139/S3/IAKUQN,,2019-04-12
1005,https://hdl.handle.net/1902.29/11783,,2014-08-27
30679,https://doi.org/10.15139/S3/KXGO7L,,2018-10-25
30938,https://doi.org/10.15139/S3/6C73WQ,,2019-07-23
31102,https://doi.org/10.15139/S3/52MIJO,,2019-10-22
30640,https://doi.org/10.15139/S3/JPCERV,,2018-09-16
453,https://hdl.handle.net/1902.29/10655,,2011-04-04
30708,https://doi.org/10.15139/S3/GD36TX,,2018-11-15
1418,https://hdl.handle.net/1902.29/11353,,2013-05-24
31366,https://doi.org/10.15139/S3/0FMAPJ,,2020-04-20
3987,https://hdl.handle.net/1902.29/CD-11492,,2013-08-01
31156,https://doi.org/10.15139/S3/XDFGSG,,2019-07-18
227,https://hdl.handle.net/1902.29/10525,,2011-01-09
1986,https://hdl.handle.net/1902.29/11608,,2013-12-17
530,https://hdl.handle.net/1902.29/11322,,2013-05-09
1915,https://doi.org/10.15139/S3/12438,,2016-08-28
29357,https://doi.org/10.15139/S3/FT0MAQ,,2017-03-16
29276,https://doi.org/10.15139/S3/TXB3Z3,,2017-01-05
31852,https://doi.org/10.15139/S3/QOQFWY,,2021-04-01
452,https://hdl.handle.net/1902.29/11182,,2013-02-21
29907,https://doi.org/10.15139/S3/IZM98Z,,2017-12-08
378,https://hdl.handle.net/1902.29/11578,,2013-11-07
29410,https://hdl.handle.net/1902.29/11733,,2014-06-09
31345,https://doi.org/10.15139/S3/SWNWJG,,2020-04-02
1185,https://doi.org/10.15139/S3/11920,,2015-01-13
547,https://hdl.handle.net/1902.29/10698,,2011-04-19
2184,https://hdl.handle.net/1902.29/10438,,2009-12-01
5236,https://hdl.handle.net/1902.29/11404,,2013-06-11
905,https://hdl.handle.net/1902.29/11169,,2013-02-11
30858,https://doi.org/10.15139/S3/XYW3HL,,2019-04-26
130,https://doi.org/10.15139/S3/12071,,2015-07-31
1945,https://doi.org/10.15139/S3/12247,,2016-03-24
5366,https://hdl.handle.net/1902.29/11176,,2013-02-15
883,https://hdl.handle.net/1902.29/11166,,2013-02-07
30695,https://doi.org/10.15139/S3/HLACG5,,2018-11-12
26439,https://doi.org/10.15139/S3/8MJQQ1,,2016-10-24
2186,https://hdl.handle.net/1902.29/10438,,2012
1427,https://hdl.handle.net/1902.29/11358,,2013-05-28
2011,https://doi.org/10.15139/S3/12137,,2015-12-16
31070,https://doi.org/10.15139/S3/H3XGFB,,2019-09-26
1514,https://doi.org/10.15139/S3/12301,,2016-04-29
5266,https://hdl.handle.net/1902.29/11362,,2013-05-29
1593,https://hdl.handle.net/1902.29/10442,,2009-12-16
30234,https://doi.org/10.15139/S3/RIQKYD,,2018-02-16
30630,https://doi.org/10.15139/S3/JDLVZ8,,2018-06-21
31177,https://doi.org/10.15139/S3/PMAAWG,,2019-08-12
31589,https://doi.org/10.15139/S3/TEOGZ2,,2020-10-15
3956,https://hdl.handle.net/1902.29/CD-11016,,2012-03-20
1325,https://doi.org/10.15139/S3/11993,,2015-05-18
30760,https://doi.org/10.15139/S3/S1ST6K,,2019-02-10
30822,https://doi.org/10.15139/S3/ZAIMVU,,2019-04-15
3936,https://hdl.handle.net/1902.29/CD-11002,,2012-03-13
496,https://hdl.handle.net/1902.29/11220,,2013-04-03
5326,https://hdl.handle.net/1902.29/11868,,2014-12-05
891,https://hdl.handle.net/1902.29/11166,,2013-02-07
