persistentUrl,dataverseAlias,dataverseName
https://hdl.handle.net/1902.29/D-20261,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20049,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20286,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30508,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30509,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30586,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30591,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20295,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30662,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30663,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30687,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30685,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30686,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30717,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30720,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30718,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-440,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30773,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30774,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/CAPS-CLOZE,caps,Computer Administered Panel Study (CAPS) Dataverse
https://hdl.handle.net/1902.29/CAPS-CMS,caps,Computer Administered Panel Study (CAPS) Dataverse
https://hdl.handle.net/1902.29/CAPS-PREJRAT,caps,Computer Administered Panel Study (CAPS) Dataverse
https://hdl.handle.net/1902.29/D-30460,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-30467,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-30482,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-30480,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-30481,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-33440,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/D-30452,carolinapoll,Carolina Poll Dataverse
https://hdl.handle.net/1902.29/CD-0078,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0077,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0215,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0214,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0017,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0018,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0099,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0098,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0030,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0034,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0119,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0120,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0118,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0149,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0151,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0153,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0152,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0199,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0202,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0200,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0201,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/C-54,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-10,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-6,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-22,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-2,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-23,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/D-20257,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20256,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20001,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20264,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20263,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20297,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20296,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30606,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30346,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30345,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30655,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30693,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33434,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30691,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30757,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30756,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30727,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30804,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30934,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30944,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30942,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30914,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31413,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31414,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31415,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30943,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33359,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33553,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33550,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33552,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33495,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33494,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33496,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33539,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33540,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33537,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20037,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20036,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20005,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20066,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20067,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20068,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17297,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17300,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17296,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30566,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-31330,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31329,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-368,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31467,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31465,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-919,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1185,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31116,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30811,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30813,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30810,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30829,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31014,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31012,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31013,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31411,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31412,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31410,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33343,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33342,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20260,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33364,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33365,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33394,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33395,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33393,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33436,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20298,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33489,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33488,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33490,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33533,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33513,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33462,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33505,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33504,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33501,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33523,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33525,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33524,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17188,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17302,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17303,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20048,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20050,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20047,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30961,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-30969,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-31353,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-451,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-450,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31398,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-914,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1253,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1428,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1429,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1422,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16182,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16110,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16109,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16127,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16247,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16201,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16138,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16212,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16213,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16263,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16219,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16218,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16230,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16155,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16154,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16173,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16241,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16174,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16262,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16260,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16261,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-30831,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30807,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20059,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30882,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30947,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30965,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30964,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31128,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31130,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31129,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31539,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31540,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31422,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33350,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33351,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33352,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33377,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33379,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33484,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33483,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33482,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33532,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33502,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33503,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33459,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33461,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33463,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33472,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33473,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33474,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33522,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33520,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33521,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/AJC8913,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/AJC8810,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20046,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20044,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20045,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20071,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20070,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20069,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20157,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31436,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31441,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31462,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-929,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-275,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-911,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30889,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30888,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31484,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30990,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31007,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31569,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31570,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31025,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31011,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31576,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31581,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31580,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-910,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31322,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31323,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-627,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31331,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-370,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-379,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31397,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31396,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-915,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31430,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31434,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-920,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31505,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-121,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-1231,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17269,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-17291,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-20223,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-20138,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-181,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-197,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-16159,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16178,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16158,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16100,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16197,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16222,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16111,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16184,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16183,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16191,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16117,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16189,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16125,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16198,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16124,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16134,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16207,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16133,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16145,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16231,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16220,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16238,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16170,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16171,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16254,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16253,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-16255,usatoday,USA Today Dataverse
https://hdl.handle.net/1902.29/D-30808,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30911,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30921,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30919,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31031,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31030,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31032,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31076,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31075,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31127,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31421,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31419,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31420,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33353,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33355,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33354,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33371,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33370,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33372,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30758,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33475,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33559,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30514,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33410,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30893,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33551,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33464,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33500,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33498,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33499,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33544,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33470,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-33545,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20038,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20040,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20039,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20060,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20062,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20061,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-20136,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-17298,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-30696,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31261,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-19910,sfp,Southern Focus Poll Dataverse
https://hdl.handle.net/1902.29/D-31435,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-30999,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31500,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31503,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31008,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31009,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31571,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31578,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31577,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31117,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31589,uncdata,UNC-Restricted Data Dataverse
https://hdl.handle.net/1902.29/D-31217,uncdata,UNC-Restricted Data Dataverse
