datasetVersionId,persistentUrl,persistent_id,notesText
4943,https://hdl.handle.net/1902.29/D-20138,,"Subject: Study Level Error Note, Notes: National cross-section of Japanese adults;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4318,https://hdl.handle.net/1902.29/D-30805,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Representative cross-section of the California adult public who are registered to vote.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2035,https://doi.org/10.15139/S3/12479,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
2739,https://hdl.handle.net/1902.29/H-812112,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8121-12;"
4593,https://hdl.handle.net/1902.29/D-30514,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Registered and likely voters living in Atlanta.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3874,https://hdl.handle.net/1902.29/CD-10903,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-5-1997-LANDVIEW-US-CD;Type: ODUM:CODEBOOK.NUMBER Notes: 14-5-1997-LANDVIEW-US-CD;
4264,https://hdl.handle.net/1902.29/D-30722,,"Subject: Study Level Error Note, Notes: Data were collected using the Random Digit Dialing telephone technique.; Universe: Survey of the New Jersey adult population, aged 18 and older.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3637,https://hdl.handle.net/1902.29/D-30452,,"Subject: Study Level Error Note, Notes: Various forms of random digit dialing.; Persons of voting age (18 and over) residing in telephone households in North Carolina;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4721,https://hdl.handle.net/1902.29/D-20074,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Residents of Virginia over 18 years of age in households with telephones. The data file includes county of residence, along with a five-category region variables (northwest, northern Virginia, southwest, south central, Tidewater).;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2207,https://hdl.handle.net/1902.29/H-354,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of Indiana voters. Attitudes on various topics were collected by questionnaire in a face- to-face interview; Indiana voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-354;"
3059,https://hdl.handle.net/1902.29/H-902015,,"Subject: Study Level Error Note, Notes: No information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-902015;"
3226,https://hdl.handle.net/1902.29/H-942020,,"Subject: Study Level Error Note, Notes: RDD national telephone survey of 18 year olds living in the United States.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-942020;"
4182,https://hdl.handle.net/1902.29/D-30664,,Type: ODUM:ACCESS.CATEGORY Notes: I;
1721,https://hdl.handle.net/1902.29/D-621,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-3-1950-1970-NC;
2415,https://hdl.handle.net/1902.29/H-17677,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-17677;"
2129,https://hdl.handle.net/1902.29/D-20242,,"Subject: Study Level Error Note, Notes: Statewide RDD telephone survey.; Universe: Adult Georgians 18 years older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2910,https://hdl.handle.net/1902.29/H-861210,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-861210;"
3865,https://hdl.handle.net/1902.29/CD-10845,,"Subject: Study Level Error Note, Notes: The National Center for Health Statistics (NCHS) serves as the World Health Organization (WHO) Collaborating Center for the Family of International Classifications for North America and in this capacity is responsible for coordination of all official disease classification activities in the United States relating to the ICD and its use, interpretation, and periodic revision.;Type: ODUM:CODEBOOK.NUMBER Notes: 47-013-2010-CD;"
4742,https://hdl.handle.net/1902.29/D-31381,,"Subject: Study Level Error Note, Notes: This survey used two random digit dialing samples producing Southern, Non-Southern numbers. The target population was adults age 18 or older residing in household with telephones in the United States.;"
3654,https://hdl.handle.net/1902.29/CD-0052,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the 1987 Economic Census and the Agriculture Census.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-ZIP-1987-CD;"
2759,https://hdl.handle.net/1902.29/H-822010,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8220-10;"
3002,https://hdl.handle.net/1902.29/H-884008,,"Subject: Study Level Error Note, Notes: Telephone survey. Sample of Coloradans 60 years of age or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-884008;"
4626,https://hdl.handle.net/1902.29/D-33498,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
3760,https://hdl.handle.net/1902.29/CD-0114,,"Subject: Study Level Error Note, Notes: Data are obtained from certificates filed for births occurring in each State. During 1968-71, data were obtained from a 50-percent sample of certificates. Starting in 1972, all records were included for States that participated in the Vital Statistics Cooperative Program (VSCP). Beginning in 1985, all States and the District of Columbia participated in VSCP.; All live births in the United States during calendar year 1992.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-114-1992-CD;"
1572,https://hdl.handle.net/1902.29/10426,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;
4641,https://hdl.handle.net/1902.29/D-33517,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Franklin County residents.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
4030,https://hdl.handle.net/1902.29/C-113,,Type: ODUM:ACCESS.CATEGORY Notes: I;
1678,https://hdl.handle.net/1902.29/D-31038,,"Subject: Study Level Error Note, Notes: Undergraduate students at the University of North Carolina, Chapel Hill campus. Student were contacted first by phone from a list of students living on and off campus. Those that agreed to participate in the survey completed a self-administered questionnaire.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4061,https://hdl.handle.net/1902.29/C-33,,"Subject: Study Level Error Note, Notes: The universe is the population of the U.S. The 1-percent stratified subsample is derived from the 5-percent basic record file. Two subfiles (1-in-1000 and 1-in-10,000) are created from this one- percent stratified subsample file (1-in-100).;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:RELATED.MRDF Notes: A state public use sample is also available for 1960. There are six types of public use samples from the 1970 census.;"
5079,https://hdl.handle.net/1902.29/D-16170,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2716,https://hdl.handle.net/1902.29/H-802122,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a telephone interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-802122-23;Type: ODUM:COND.OF.DATA Notes: Harris N.Y. can find no difference between pink and blue questionnaires .;"
2800,https://hdl.handle.net/1902.29/H-828462,,"Subject: Study Level Error Note, Notes: National cross-section of Law Enforcement Officers.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-828462;Type: ODUM:CORP.NAME Notes: Metropolitan Life Insurance Company;"
3285,https://hdl.handle.net/1902.29/H-9708,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of San Bernardino residents. Attitudes on various topics were collected by questionnaire in a face-to-face interview; San Bernardino residents;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-S9708;Type: ODUM:COND.OF.DATA Notes: Codes for open-ended questions missing;"
2511,https://hdl.handle.net/1902.29/H-2130,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of South Carolina residents 18 years of age and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; South Carolina residents 18 years of age and over;Type: ODUM:ACCESS.CATEGORY Notes: III;Type: ODUM:CODEBOOK.NUMBER Notes: H-2130;Type: ODUM:NOTES.RESTRICTS Notes: Commercial survey;"
2125,https://hdl.handle.net/1902.29/D-20238,,"Subject: Study Level Error Note, Notes: Statewide RDD telephone survey.; Universe: Adult Georgians 18 years older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2631,https://hdl.handle.net/1902.29/H-718316,,"Subject: Study Level Error Note, Notes: The survey used a random sample of adults;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-718316;"
29551,https://doi.org/10.15139/S3/XRNBW7,,"This dataset underwent an independent verification process; however, replication of tables and figures in the primary article could not be completed due to unsuccessful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
4097,https://hdl.handle.net/1902.29/D-20181,,"Subject: Study Level Error Note, Notes: Random digit dialing and two-stage telephone interviews.; Residents of Florida 18 years of age or older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3313,https://hdl.handle.net/1902.29/H-2240,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2240;"
3296,https://hdl.handle.net/1902.29/H-36605,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-36605;"
4306,https://hdl.handle.net/1902.29/D-30791,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Representative cross-section of the California adult public who are registered to vote.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4564,https://hdl.handle.net/1902.29/D-30758,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Representative cross-section of the California adult public.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
5009,https://hdl.handle.net/1902.29/D-16200,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
627,https://hdl.handle.net/1902.29/10176,,Version Date: 1972Version Text: Deaths
3287,https://hdl.handle.net/1902.29/H-1844,,"Subject: Study Level Error Note, Notes: Harris obtained a sample of San Antonio area residents who regularly read a local paper. Attitudes on various topics were collected by questionnaire in a face-to-face interview; San Antonio area residents who regularly read a local paper;Type: ODUM:ACCESS.CATEGORY Notes: III;Type: ODUM:CODEBOOK.NUMBER Notes: H-1844;Type: ODUM:COND.OF.DATA Notes: Commercial survey;Type: ODUM:NOTES.RESTRICTS Notes: Commercial survey;"
2284,https://hdl.handle.net/1902.29/H-1769,,"Subject: Study Level Error Note, Notes: Harris obtained a sample of Job Corps terminees. Attitudes on various topics were collected by questionnaire in a face-to-face interview; Job Corps terminees;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1769;"
3012,https://hdl.handle.net/1902.29/H-891101,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-891101;"
4049,https://hdl.handle.net/1902.29/C-199015,,Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 15-GEO-1990-TIGER-01;
4478,https://hdl.handle.net/1902.29/D-31568,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2456,https://hdl.handle.net/1902.29/H-1902,,"Subject: Study Level Error Note, Notes: Harris obtained a sample of Springfield, Massachusetts area residents. Oversamples of Catholic parents with children in Catholic school and Catholic parents with children in public school were taken. Attitudes on various topics were collected by questionnaire in a face- to-face interview; Springfield, Massachusetts area residents;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1902;"
1855,https://hdl.handle.net/1902.29/D-17340,,"Subject: Study Level Error Note, Notes: The universe is all retail trade establishments with payroll.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3948,https://hdl.handle.net/1902.29/CD-11008,,"Subject: Study Level Error Note, Notes: All postsecondary institutions open to the general public in the United States, the District of Columbia, and outlying territories (American Samoa, Guam, Puerto Rico, the Virgin Islands, and the Marshall Islands) and Department of Defense schools outside the United States.;Type: ODUM:CODEBOOK.NUMBER Notes: 31-001-1993-CD;"
4837,https://hdl.handle.net/1902.29/D-31332,,"Subject: Study Level Error Note, Notes: The survey used a two stage stratifies probability design. The first stage sampled facility residents selecting both from persons in residence on January 1, 1996, and those admitted between January 1 and December 31, 1996. The sample frame for facilities was derived from the National Health Provider Inventory, which is updated periodically by the National Center for Health Statistics. The sample consisted of 800 facilities, 3,100 January 1 residents, approximately 2,200 eligible admissions.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4484,https://hdl.handle.net/1902.29/D-31618,,"Subject: Study Level Error Note, Notes: The survey was conducted by computer-assisted telephone interviews.; Arizona residents who were registered voters and were likely to vote in the upcoming election.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1770,https://hdl.handle.net/1902.29/D-1017,,"Subject: Study Level Error Note, Notes: This survey is an exit poll.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3735,https://hdl.handle.net/1902.29/CD-0028,,"Subject: Study Level Error Note, Notes: These files provide data for the United States, 50 States and the District of Columbia, and 3,142 counties or county equivalents defined as of January 1, 1992 (3,194 areas in all). There are three fields on the file that can be used to identify counties which are in metropolitan areas as of June 30, 1995.; These files contain data gathered from a variety of Federal agencies.;Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-COUNTIES-1996-CD;"
687,https://hdl.handle.net/1902.29/10206,,Version Date: 2002Version Text: Deaths
4433,https://hdl.handle.net/1902.29/D-31104,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2639,https://hdl.handle.net/1902.29/H-818426,,"Subject: Study Level Error Note, Notes: The survey used a random sample of Ohio residents;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-818426;"
4041,https://hdl.handle.net/1902.29/C-136,,"Subject: Study Level Error Note, Notes: Universe includes all persons in the United States and Puerto Rico who were employed and at work during the census reference week;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2879,https://hdl.handle.net/1902.29/H-853009,,"Subject: Study Level Error Note, Notes: Students and teachers were interviewed in-person. Parents were interviewed by telephone. Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-853009;"
4829,https://hdl.handle.net/1902.29/D-31326,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of adults.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3091,https://hdl.handle.net/1902.29/H-911204,,"Subject: Study Level Error Note, Notes: National cross-section of U.S. adults 18 years or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-911204;"
4068,https://hdl.handle.net/1902.29/C-4,,"Subject: Study Level Error Note, Notes: All mining establishments in the U. S. as defined in the 1972 edition of the Standard Industrial Classification Manual (SIC) (Major groups 10 through 14).;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3244,https://hdl.handle.net/1902.29/H-953002,,"Subject: Study Level Error Note, Notes: RDD national telephone survey of 18 year olds living in the United States.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-953002;"
29651,https://doi.org/10.15139/S3/ILIXEQ,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
2821,https://hdl.handle.net/1902.29/H-832202,,"Subject: Study Level Error Note, Notes: The sample consists of 600 high-level executives drawn from the 1,200 major companies in Business Week's Corporate Scoreboard;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8322-02;"
4300,https://hdl.handle.net/1902.29/D-30785,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Representative cross-section of the California adult public.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4952,https://hdl.handle.net/1902.29/D-16214,,"Subject: Study Level Error Note, Notes: No specific information available;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2923,https://hdl.handle.net/1902.29/H-871002,,"Subject: Study Level Error Note, Notes: There are two samples to this survey. The first includes a sample of 301 manufacturing executives at organizations listed among the Fortune 500 Industrials. The sample includes a 250-case representative cross-section of the entire Fortune 500 Industrials group to which has been added 51 interviews to oversample the aerospace, chemicals, computer and electronics, food, motor vehicles, and pharmaceuticals industry segments, designated as ""cutting edge"" industries. The second sample of 351 manufacturing engineers were randomly drawn from a list of attendees at recent professional meetings sponsored by the Society of Manufacturing Engineers. Both were conducted by telephone and lasted an average of 20 minutes.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-871002;"
2221,https://hdl.handle.net/1902.29/H-2254,,"Subject: Study Level Error Note, Notes: Sample of top banking officials;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2254;"
2036,https://doi.org/10.15139/S3/12417,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
1670,https://hdl.handle.net/1902.29/D-30861,,"Subject: Study Level Error Note, Notes: Data for the 1950-1990 period are United Nations demographic estimates, while the data for the 1995-2025 period are from the United Nations Population Division's medium variant population projections.; Universe: 188 countries, regions, and major areas of the world (excluding populations under 200,000 persons in 1990).;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3255,https://hdl.handle.net/1902.29/H-961105,,"Subject: Study Level Error Note, Notes: National cross-section RRD telephone survey of Americans age 18 or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-961105;"
2523,https://hdl.handle.net/1902.29/H-A005,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of New York State residents, 16 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; New York State residents, 16 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-A005;Type: ODUM:COND.OF.DATA Notes: Codes missing for 25e;Type: ODUM:NOTES.RESTRICTS Notes: Data are restricted pending written permission from the National Research Center of the Arts, Inc. through the offices of the Louis Harris Data Center, University of North Carolina at Chapel Hill;"
2505,https://hdl.handle.net/1902.29/H-2124,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2124;"
3160,https://hdl.handle.net/1902.29/H-924009,,"Subject: Study Level Error Note, Notes: National cross-section RRD telephone survey of Americans age 18 or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-924009;"
3620,https://hdl.handle.net/1902.29/D-30927,,"Subject: Study Level Error Note, Notes: Telephone survey of adult North Carolinians (age 18+), using next birthday method of respondent selection within a random sample of households.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4058,https://hdl.handle.net/1902.29/C-27,,"Subject: Study Level Error Note, Notes: The universe consists of families, unrelated individuals, and persons in the experienced civilian labor force. The data are based on a 5-percent sample.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2838,https://hdl.handle.net/1902.29/H-842103,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewers then add two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8421-03;"
4961,https://hdl.handle.net/1902.29/D-16164,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3659,https://hdl.handle.net/1902.29/DVD-0007,,"Subject: Study Level Error Note, Notes: The universe is all business establishments with one or more paid employees.  Most of the nation's economic activity is covered in this series.  Data are not included for self-employed individuals, employees of private households, railroad employees, agricultural production employees, and most government employees.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-CBP-2003-2004-DVD;Type: ODUM:SOURCE.OF.DATA Notes: County Business Patterns basic data items are extracted from the Business Register, a file of all known single and multiestablishment companies maintained and updated by the Bureau of the Census. The annual Company Organization Survey provides individual establishment data for multiestablishment companies.  Data for single establishment companies are obtained from various Census Bureau programs, such as the Annual Survey of Manufactures and Current Business Surveys, as well as from administrative records of the Internal Revenue Service and the Social Security Administration.;"
4585,https://hdl.handle.net/1902.29/D-33503,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Franklin County residents.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
2222,https://hdl.handle.net/1902.29/H-11932,,"Subject: Study Level Error Note, Notes: National cross-section of Schools Teachers;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-J11932;Type: ODUM:CORP.NAME Notes: Metropolitan Life Insurance Company;"
2882,https://hdl.handle.net/1902.29/H-854009,,"Subject: Study Level Error Note, Notes: This survey is based on 1,000 telephone interviews with a national sample of non-institutionalized disabled persons aged 16 and over. Respondents under age 55 were oversampled, in order to insure that enough working-age disabled people were included in the sample. The data were then weighted to bring down the number of working-age disabled people to their proper proportion in the population.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-854009;"
2696,https://hdl.handle.net/1902.29/H-801009,,"Subject: Study Level Error Note, Notes: The survey used a random sample;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-801009;"
2368,https://hdl.handle.net/1902.29/H-1531,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. A sample of American physicists was also collected. Attitudes on various topics were collected by questionnaire in a face-to-face interview; ""U.S. adults, likely voters; American physicists"";Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1531;"
3661,https://hdl.handle.net/1902.29/CD-0100,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1983;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1983-CD;"
2814,https://hdl.handle.net/1902.29/H-832108,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8321-08;"
777,https://hdl.handle.net/1902.29/10268,,Version Date: 1982Version Text: Marriages
4374,https://hdl.handle.net/1902.29/D-31073,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3763,https://hdl.handle.net/1902.29/CD-0046,,"Subject: Study Level Error Note, Notes: Universe Description: The universe is all farms. A farm is any place from which $1,000 or more of agricultural products were sold, or normally would have been sold, during the census year.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-AGR-1B-1995-CD;"
4515,https://hdl.handle.net/1902.29/D-33359,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of California.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3249,https://hdl.handle.net/1902.29/H-954002,,"Subject: Study Level Error Note, Notes: RDD national telephone survey of 18 year olds living in New York state.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-954002;"
4538,https://hdl.handle.net/1902.29/D-33390,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of Arizona;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1742,https://hdl.handle.net/1902.29/D-20307-I,,"Subject: Study Level Error Note, Notes: Reporting data originally collected on forms provided by the Urban Mass Transit System.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4111,https://hdl.handle.net/1902.29/D-20256,,"Subject: Study Level Error Note, Notes: Statewide RDD telephone survey.; Universe: Alabama residents of voting age.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2653,https://hdl.handle.net/1902.29/H-7584,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-7584;"
