datasetVersionId,persistentUrl,persistent_id,title
4742,https://hdl.handle.net/1902.29/D-31381,,"Southern Focus Poll, Fall 1999"
3654,https://hdl.handle.net/1902.29/CD-0052,,"1987 Economic Census, Volume 2, ZIP Code Statistics"
2759,https://hdl.handle.net/1902.29/H-822010,,"Harris 1982 Omnibus Economy and Federal Deficit Survey, study no. 822010"
3002,https://hdl.handle.net/1902.29/H-884008,,"Harris 1988 Colorado Senior Citizen Survey, study no. 884008"
26448,https://doi.org/10.15139/S3/EZV0YN,,[12] Maternal Substance Use
4626,https://hdl.handle.net/1902.29/D-33498,,"Buckeye State Poll, April 1999"
3760,https://hdl.handle.net/1902.29/CD-0114,,"Natality Detail File, 1992"
1467,https://hdl.handle.net/1902.29/10824,,MUP 37 - DE Election Survey 2010
31508,https://doi.org/10.15139/S3/XSZGXR,,Supplemental Materials - Metabolomic profiling after meal shows greater changes and lower metabolic flexibility in cardiometabolic diseases
1572,https://hdl.handle.net/1902.29/10426,,"Monmouth University New Jersey Poll, Number 19b"
30787,https://doi.org/10.15139/S3/GDIJQN,,"Monmouth University California Poll, Number 161"
4641,https://hdl.handle.net/1902.29/D-33517,,"Buckeye State Poll, June 2000 Local"
4030,https://hdl.handle.net/1902.29/C-113,,"Census of Population and Housing, 1980: 1980-1970 Tract Comparability File"
1678,https://hdl.handle.net/1902.29/D-31038,,"University of North Carolina Campus Alcohol Study, 1995"
4061,https://hdl.handle.net/1902.29/C-33,,"Census of population and housing, 1970 public use sample 5% neighborhood characteristics file"
5079,https://hdl.handle.net/1902.29/D-16170,,"USA TODAY 1984 Presidential Election Poll, Study no. 1413"
2716,https://hdl.handle.net/1902.29/H-802122,,"Harris 1980 ABC News Election Survey, study no. 802122, 802123"
2800,https://hdl.handle.net/1902.29/H-828462,,"Harris 1998 Violence in Schools III - Law Enforcement Officers Survey, study no. 828462"
3285,https://hdl.handle.net/1902.29/H-9708,,"Harris 1978 San Bernadino, California Community Survey, study no. S9708"
183,https://hdl.handle.net/1902.29/11405,,Air National Guard Deployments 2009
2511,https://hdl.handle.net/1902.29/H-2130,,"Harris 1971 South Carolina Industrial Development Survey, study no. 2130"
570,https://hdl.handle.net/1902.29/10706,,Zimbabwe PLACE Study 2006
1948,https://doi.org/10.15139/S3/12259,,"Southern Opinion Research Survey 240, 1998"
2125,https://hdl.handle.net/1902.29/D-20238,,"Georgia Spring Poll, April/May 1984"
1972,https://doi.org/10.15139/S3/12290,,"Southern Opinion Research Survey 185, 1996"
2631,https://hdl.handle.net/1902.29/H-718316,,"Harris 1997 National Issues Survey, study no. 718316"
29551,https://doi.org/10.15139/S3/XRNBW7,,"Replication Data for: ""How Courts Structure State-Level Representation"""
4097,https://hdl.handle.net/1902.29/D-20181,,"Florida Annual Policy Surveys (FAPS), 1990"
146,https://doi.org/10.15139/S3/12129,,"Replication data for: Voters' Verdicts:  Citizens, Campaigns, and Institutions in State Supreme Court Elections"
31150,https://doi.org/10.15139/S3/Q9NSNT,,"Monmouth University National Poll, Number 187"
594,https://hdl.handle.net/1902.29/11722,,Bangladesh Mayer Hashi (MH) Endline Study 2013 [RESTRICTED]
3313,https://hdl.handle.net/1902.29/H-2240,,"Harris 1972 Presidential Election Survey, study no. 2240"
1404,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
1403,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
3296,https://hdl.handle.net/1902.29/H-36605,,"Harris 2009 Public Opinion Survey, study no. 36605"
911,https://hdl.handle.net/1902.29/11170,,"OPPERA Eysenck Personality Questionnaire-Revised (EPQ-R), Case-Control Study of Chronic TMD"
30207,https://hdl.handle.net/1902.29/11683,,"Cebu Household Follow-up Survey, 1991"
4306,https://hdl.handle.net/1902.29/D-30791,,California Poll Late October 1986
4564,https://hdl.handle.net/1902.29/D-30758,,California Poll August 1979
5009,https://hdl.handle.net/1902.29/D-16200,,"USA TODAY Noriega Poll, Study no. 3179"
3398,https://hdl.handle.net/1902.29/CAPS-DATING,,"Dating, Serious Relationships, and Sexuality (CAPS-DATING module)"
627,https://hdl.handle.net/1902.29/10176,,North Carolina Vital Statistics -- Deaths 1972
3287,https://hdl.handle.net/1902.29/H-1844,,"Harris 1968 San Antonio Newspaper Survey, study no. 1844"
2284,https://hdl.handle.net/1902.29/H-1769,,"Harris 1967 Job Corps Terminees Survey, study no. 1769"
29662,https://doi.org/10.15139/S3/1TXAXY,,Uganda Schools Deidentified Survey Data
3012,https://hdl.handle.net/1902.29/H-891101,,"Harris 1989 Public Opinion Survey, study no. 891101"
31544,https://doi.org/10.15139/S3/RK81OD,,Descriptions of data files and variables used in the analysis
4049,https://hdl.handle.net/1902.29/C-199015,,"TIGER/Line Initial Voting District Codes Files, 1990"
31379,https://doi.org/10.15139/S3/BAP30J,,Self-Regulation Skills for Success Study: Intervention Group Level Dataset
4478,https://hdl.handle.net/1902.29/D-31568,,"The Rhode Island Survey, October 2000"
2456,https://hdl.handle.net/1902.29/H-1902,,"Harris 1969 Springfield, Massachusetts Catholic Education Survey, study no. 1902"
1855,https://hdl.handle.net/1902.29/D-17340,,"Census of Retail Trade, 1987"
31098,https://hdl.handle.net/1902.29/11736,,RLMS-HSE Community Data
3948,https://hdl.handle.net/1902.29/CD-11008,,"Integrated Postecondary Education Data System (IPEDS), 1993"
4837,https://hdl.handle.net/1902.29/D-31332,,"Medical Expenditure Panel Survey Nursing Home Component: Round 1 Sampled Facility and Person Characteristics, March 1997 (NHC-001)"
4484,https://hdl.handle.net/1902.29/D-31618,,"Grand Canyon State Poll, Fall 2002"
1770,https://hdl.handle.net/1902.29/D-1017,,"Oregon Exit Poll, November 1992"
3735,https://hdl.handle.net/1902.29/CD-0028,,USA Counties 1996
31526,https://doi.org/10.15139/S3/GKH2QD,,"CHAMPS De-identified Dataset, v4.1"
687,https://hdl.handle.net/1902.29/10206,,North Carolina Vital Statistics -- Deaths 2002
4433,https://hdl.handle.net/1902.29/D-31104,,"The Rhode Island Survey, 1995"
31277,https://doi.org/10.15139/S3/ZTN9EY,,Mayer Hashi II Endline Survey 2017
2639,https://hdl.handle.net/1902.29/H-818426,,"Harris 1998 Toledo Blade/Channel 13 Survey, study no. 818426"
4041,https://hdl.handle.net/1902.29/C-136,,"Census of population, 1980"
2879,https://hdl.handle.net/1902.29/H-853009,,"Harris 1986 Food Shopping and Supermarkets Survey, study no. 853009"
1399,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
31065,https://doi.org/10.15139/S3/11917,,"National Longitudinal Study of Adolescent to Adult Health (Add Health) Wave II, 1996"
2120,https://hdl.handle.net/1902.29/10815,,Spring 2009 Georgia Poll
5214,https://hdl.handle.net/1902.29/11704,,"Cebu Child Follow-up Survey, 2007"
4829,https://hdl.handle.net/1902.29/D-31326,,"Crime in America, 1995"
3091,https://hdl.handle.net/1902.29/H-911204,,"Harris 1991 Business Week National Issues Survey, study no. 911204"
3351,https://hdl.handle.net/1902.29/CAPS-HELPING3,,Helping Behaviors III (CAPS-HELPING3 module)
5332,https://hdl.handle.net/1902.29/11876,,"OPPERA Jaw Functional Limitation Scale (JFLS), Prospective Cohort Study of First-Onset TMD"
3316,https://hdl.handle.net/1902.29/CAPS-ASSERT,,Rathus Assertiveness Schedule (CAPS-ASSERT module)
4068,https://hdl.handle.net/1902.29/C-4,,"Census of mineral industries, 1972 summary statistic file MI"
3244,https://hdl.handle.net/1902.29/H-953002,,"Harris 1995 Happiness Survey, study no. 953002"
29651,https://doi.org/10.15139/S3/ILIXEQ,,Replication Data for: Evaluating Policy Representation with Dynamic MRP Estimates: Direct Democracy and Same-Sex Relationship Policies in the U.S.
2821,https://hdl.handle.net/1902.29/H-832202,,"Harris 1983 Business Week Smokestack Industries Survey, study no. 832202"
30199,https://hdl.handle.net/1902.29/11697,,"Cebu Community Follow-up Survey, 1998"
4300,https://hdl.handle.net/1902.29/D-30785,,California Poll December 1985
444,https://hdl.handle.net/1902.29/11164,,Tanzania Service Availability Survey 1996
4952,https://hdl.handle.net/1902.29/D-16214,,"USA TODAY 1990 Movies Poll, Study no. 3210"
30656,https://doi.org/10.15139/S3/D2GBVQ,,"Campaign Contributions in Prosecutorial Elections, 2014-2017"
29900,https://doi.org/10.15139/S3/7XYIXY,,The Effect of Music Therapy on Sleep Quality of Cancer Patients Undergoing Chemotherapy or Radiotherapy: A Randomized control trial
29290,https://doi.org/10.15139/S3/AFQJSN,,Kenya CT-OTV Program Evaluation
31324,https://doi.org/10.15139/S3/ILI4LC,,"Local Prosecutor Elections, 2012-2017"
29799,https://hdl.handle.net/1902.29/11736,,RLMS-HSE Community Data
2923,https://hdl.handle.net/1902.29/H-871002,,"Harris 1987 American Manufacturing Survey, study no. 871002"
2221,https://hdl.handle.net/1902.29/H-2254,,"Harris 1973 Banking Survey, study no. 2254"
1414,https://hdl.handle.net/1902.29/11352,,2000 Business Data - North Carolina
1212,https://hdl.handle.net/1902.29/11678,,"Cebu Food Price Baseline Survey, 1983-1986"
2036,https://doi.org/10.15139/S3/12417,,Replication Data for: Do Anti-Union Policies Increase Inequality? Evidence from State Adoption of Right-to-Work Law
1670,https://hdl.handle.net/1902.29/D-30861,,World Population Prospects 1950-2025
1966,https://doi.org/10.15139/S3/12284,,"Southern Opinion Research Survey 148, 1994"
3255,https://hdl.handle.net/1902.29/H-961105,,"Harris 1996 National Issues Survey, study no. 961105"
187,https://hdl.handle.net/1902.29/11411,,Coast Guard Reserve Deployments 2009
2523,https://hdl.handle.net/1902.29/H-A005,,"Harris 1972 arts and the people survey, no. A005"
2505,https://hdl.handle.net/1902.29/H-2124,,"Harris 1971 Air Travel Survey, study no. 2124"
3160,https://hdl.handle.net/1902.29/H-924009,,"Harris 1992 Election Night Survey, study no. 924009"
3620,https://hdl.handle.net/1902.29/D-30927,,"Carolina Poll, Fall 1995"
4058,https://hdl.handle.net/1902.29/C-27,,"Census of population and housing, 1970 sources and structure of family income summary statistics"
470,https://hdl.handle.net/1902.29/11214,,Ghana PLACE Study 2005
2838,https://hdl.handle.net/1902.29/H-842103,,"Harris 1984 Presidential Election Survey, study no. 842103"
4961,https://hdl.handle.net/1902.29/D-16164,,"USA TODAY 1988 Deficit Poll, Study no. 3124"
3548,https://hdl.handle.net/1902.29/CAPS-TRADVAL,,Traditional Values Scale (CAPS-TRADVAL module)
31581,https://doi.org/10.15139/S3/IQVABD,,"CMAQ Model Version 5.3, 5.3.1, 5.3.2 Input Data -- 7/1/2016 - 7/14/2016 12km Southeast US"
3659,https://hdl.handle.net/1902.29/DVD-0007,,"County Business Patterns, 2003-2004"
4585,https://hdl.handle.net/1902.29/D-33503,,"Buckeye State Poll, July 1999 Local"
2222,https://hdl.handle.net/1902.29/H-11932,,"Harris 2000 Metropolitan Life Insurance Company Survey of the American Teacher - Teachers, study no. 11932"
2882,https://hdl.handle.net/1902.29/H-854009,,"Harris 1985 Disabled Americans Survey, study no. 854009"
2696,https://hdl.handle.net/1902.29/H-801009,,"Harris 1980 Energy Problem Survey, study no. 801009"
2368,https://hdl.handle.net/1902.29/H-1531,,"Harris 1965 Public Opinion Survey, study no. 1531"
1481,https://hdl.handle.net/1902.29/10830,,MUP 37 - NJ CD 12- Election Survey 2010
3661,https://hdl.handle.net/1902.29/CD-0100,,"Multiple Cause of Death File, 1983"
2814,https://hdl.handle.net/1902.29/H-832108,,"Harris 1983 Omnibus Ronald Reagan and the Economy Survey, study no. 832108"
3542,https://hdl.handle.net/1902.29/CAPS-TAX_ENFORC,,Noncompliance with Federal Income Tax Laws (CAPS-TAX_ENFORC1 CAPS-TAX_ENFORC2 CAPS-TAX_ENFORC3 CAPS-TAX_ENFORC4 module)
1462,https://hdl.handle.net/1902.29/11591,,"Monmouth University New Jersey Election Poll, Number 64"
777,https://hdl.handle.net/1902.29/10268,,North Carolina Vital Statistics -- Marriages 1982
3517,https://hdl.handle.net/1902.29/CAPS-SENSAT,,Sensation Seeking Scale (CAPS-SENSAT and CAPS-SENSA_SEEK module)
3445,https://hdl.handle.net/1902.29/CAPS-FINALQ,,CAPS Final Evaluation (CAPS-FINALQ module)
511,https://hdl.handle.net/1902.29/10692,,Kazakhstan PLACE Study 2002
1287,https://hdl.handle.net/1902.29/11843,,Tox21 Phase II qHTS data (compound level)
30851,https://doi.org/10.15139/S3/YIPTDY,,CMAQ Model Version 5.0.2 Output Data -- 2010 CONUS_12km
4374,https://hdl.handle.net/1902.29/D-31073,,"The Rhode Island Survey, September 1986"
3763,https://hdl.handle.net/1902.29/CD-0046,,"1992 Census of Agriculture, Geographic Area Series 1B"
4515,https://hdl.handle.net/1902.29/D-33359,,"California Poll, October 1992"
31627,https://hdl.handle.net/1902.29/11739,,RLMS-HSE Constructed Variable Programs
3249,https://hdl.handle.net/1902.29/H-954002,,"Harris 1995 New York Tax Survey, study no. 954002"
4538,https://hdl.handle.net/1902.29/D-33390,,"Arizona Statewide Survey, Spring 1999"
1742,https://hdl.handle.net/1902.29/D-20307-I,,"Urban Mass Transportation Administration Financial and Operating Data, 1987"
4111,https://hdl.handle.net/1902.29/D-20256,,"Capstone Poll Omnibus Survey, Spring 1983"
2653,https://hdl.handle.net/1902.29/H-7584,,"Harris 1975 Multinational Companies Survey, study no. 7584"
3870,https://hdl.handle.net/1902.29/CD-10851,,"International Classification of Diseases, Ninth Revision, Clinical Modification (ICD-9-CM), Sixth Edition"
595,https://hdl.handle.net/1902.29/11869,,Mozambique OVC/HBC Integration Study 2013
2904,https://hdl.handle.net/1902.29/H-861204,,"Harris 1986 Business Week National Issues Survey, study no. 861204"
30528,https://doi.org/10.15139/S3/72UXSM,,"Replication Data for: ""Determinants of urban spatial scale: Chinese cities in transition"""
1507,https://hdl.handle.net/1902.29/11091,,MUP43
4208,https://hdl.handle.net/1902.29/D-30670,,"Raleigh News and Observer Statewide Poll, April 1995"
1444,https://hdl.handle.net/1902.29/11572,,2012 Business Data - North Carolina
4894,https://hdl.handle.net/1902.29/D-918,,"National fertility survey, 1968"
25351,https://doi.org/10.15139/S3/BRQEKA,,[01] CAMID Project 2 (humans): Guide Documents
26462,https://doi.org/10.15139/S3/RDQ4FC,,[26] Timeline Followback Summary
29550,https://doi.org/10.15139/S3/F0DPBU,,"Replication Data for ""The Retention of Expertise and Productivity in State Legislative Committees"""
29746,https://doi.org/10.15139/S3/CBMTKI,,Affective life events data; 2017
4707,https://hdl.handle.net/1902.29/D-20060,,"Kentucky Poll, Spring 1991"
30629,https://doi.org/10.15139/S3/1HIMHA,,"Likelihood ratios for the paper ""EHR-based Screening for Substance and Prescription Abuse """
2957,https://hdl.handle.net/1902.29/H-874007,,"Harris 1987 Alcohol and Drug Program Survey, study no. 874007"
2599,https://hdl.handle.net/1902.29/H-2642,,"Harris 1977 Directors of Publicly Owned Corporations Survey, study no. 2642"
4080,https://hdl.handle.net/1902.29/C-94,,"Census of population and housing, 1980"
3345,https://hdl.handle.net/1902.29/CAPS-HEALTH,,General and Specific Self-report Health Measures (CAPS-HEALTH1 and CAPS-HEALTH2 module)
1246,https://hdl.handle.net/1902.29/11694,,"Cebu Boys Follow-up Survey, 1998"
2478,https://hdl.handle.net/1902.29/H-19448,,"Harris 2003 Public Opinion Survey, study no. 19448"
31643,https://doi.org/10.15139/S3/TCR6BB,,2017 v1 NEI Emissions Modeling Platform (Premerged CMAQ-ready Emissions)
1355,https://hdl.handle.net/1902.29/D-30736,,"Indiana Poll 01, January 1983"
3186,https://hdl.handle.net/1902.29/H-923009,,"Harris 1993 Health Habits Survey, study no. 923009"
3878,https://hdl.handle.net/1902.29/CD-10917,,"1990 census of population and housing. Public Law 94-171 data. Florida, Kentucky, Massachusetts, New Mexico, Tennessee, Utah"
30886,https://doi.org/10.15139/S3/UNVIJF,,"Monmouth University California Poll, Number 178"
4171,https://hdl.handle.net/1902.29/D-20310,,"Cactus Poll (Arizona) 1992-93, No. 5"
3524,https://hdl.handle.net/1902.29/CAPS-SMI,,Self-Motivation Inventory (CAPS-SMI module)
4128,https://hdl.handle.net/1902.29/D-30500,,"Tennessee Poll, Spring 1994"
2021,https://doi.org/10.15139/S3/12147,,Replication data for: U.S. State and Local Public Policies in 2006: A New Database
5223,https://hdl.handle.net/1902.29/11221,,Zambia SBS 2005 [RESTRICTED]
2733,https://hdl.handle.net/1902.29/H-812106,,"Harris 1981 Omnibus Reagan Administration Survey, study no. 812106"
1491,https://hdl.handle.net/1902.29/10834,,MUP 37 - PA 07 - Election Survey 2010
31504,https://doi.org/10.15139/S3/BTIV79,,"BASIC OF LEARNING THEORY (BEHAVIORISM, COGNITIVISM, CONSTRUCTIVISM, AND HUMANISM)"
1774,https://hdl.handle.net/1902.29/D-1022,,"Oregon Elite Survey, November 1982"
1906,https://hdl.handle.net/1902.29/11735,,RLMS-HSE Household and Individual Data
4449,https://hdl.handle.net/1902.29/D-31131,,"Florida Annual Policy Surveys (FAPS), 1996"
4015,https://hdl.handle.net/1902.29/C-103,,"Census of population, 1980"
1800,https://hdl.handle.net/1902.29/D-1164,,"UNC student opinion survey, 1980"
5280,https://doi.org/10.15139/S3/12126,,Survalytics
3847,https://hdl.handle.net/1902.29/CD-0192,,"County Business Patterns, 2002-2003"
31089,https://doi.org/10.15139/S3/6PNJPX,,Barriers and facilitators to oral health for patients living with serious mental illness
30966,https://doi.org/10.15139/S3/4OX6SV,,Replication Data for: Chasing Disparity: Economic Development Incentives and Income Inequality in the U.S. States
31290,https://doi.org/10.15139/S3/11918,,"National Longitudinal Study of Adolescent to Adult Health (Add Health) Wave III, 2001-2002"
3403,https://hdl.handle.net/1902.29/CAPS-LIFESAT,,Satisfaction with Life Scale (CAPS-LIFESAT module)
3992,https://hdl.handle.net/1902.29/CD-11498,,"2002 Economic Census, ECON02, Disc 1B"
3235,https://hdl.handle.net/1902.29/H-944013,,"Harris 1995 E-Mail and Information Systems Survey, study no. 944013"
4674,https://hdl.handle.net/1902.29/D-33558,,"Peach State Poll, Number 10"
4379,https://hdl.handle.net/1902.29/D-31077,,"The Rhode Island Survey, 1988"
533,https://hdl.handle.net/1902.29/10696,,Russia PLACE Study 2005
4771,https://hdl.handle.net/1902.29/D-30889,,"Roper Organization 1985 Report, No. 85-3"
1879,https://hdl.handle.net/1902.29/D-18534,,Fall 1982 Elementary and Secondary Schools Civil Rights Survey
1237,https://hdl.handle.net/1902.29/11690,,"Cebu Mother New Women Survey, 1994"
1443,https://hdl.handle.net/1902.29/11373,,2011 Consumer Data - North Carolina
30496,https://doi.org/10.15139/S3/9ZUDDS,,Guatemala WHIP Baseline and Midline FTF Key Indicators
894,https://hdl.handle.net/1902.29/11576,,"OPPERA Comprehensive Pain Screening Questionnaire (CPSQ), Case-Control Study of Chronic TMD"
5074,https://hdl.handle.net/1902.29/D-16235,,USA TODAY 1985 Dinner Study no. 9098
30291,https://doi.org/10.15139/S3/5LMPN4,,"Replication Data for: Formal Authority, Persuasive Power, and Effectiveness in State Legislatures"
5046,https://hdl.handle.net/1902.29/D-16145,,"USA TODAY 1987 Workplace Poll, Study no. 3018"
2711,https://hdl.handle.net/1902.29/H-802117,,"Harris 1980 ABC News Presidential Election Survey, study no. 802117"
3571,https://hdl.handle.net/1902.29/CAPS-AFFACTN,,Attributions Caused by Affirmative Action (CAPS-AFFACTN module)
1719,https://hdl.handle.net/1902.29/D-491,,Gallup poll ethnicity studies
2060,https://hdl.handle.net/1902.29/11235,,Vodou Archive
1712,https://hdl.handle.net/1902.29/D-458,,Survey on intergovernmental service agreements -- 1972
30189,https://hdl.handle.net/1902.29/11739,,RLMS-HSE Constructed Variable Programs
371,https://hdl.handle.net/1902.29/11529,,Emory University Libraries Annual Survey 2010
31273,https://doi.org/10.15139/S3/KUT29A,,"Replication Data for: State Policy and Lobbying in a Federal System: Evidence from the Production Tax Credit for Renewable Energy, 1998-2012"
3775,https://hdl.handle.net/1902.29/CD-0121,,"Natality Detail File, 1985"
1789,https://hdl.handle.net/1902.29/10908,,"1990 Census of Population and Housing. Congressional districts of the United States: Summary tape file 1D, summary tape file 3D. 103rd Congress."
29707,https://doi.org/10.15139/S3/C6RK8Q,,Demonstration Dataset
598,https://doi.org/10.15139/S3/11954,,Liberia LQAS (Lot Quality Assurance Sampling) Study 2014
4646,https://hdl.handle.net/1902.29/D-33522,,"Buckeye State Poll, September 2000"
30243,https://doi.org/10.15139/S3/JV0QVQ,,Complete data with mulitiple worksheets
29232,https://doi.org/10.15139/S3/GHHT3D,,"Monmouth University New York Poll, Number 110"
1142,https://hdl.handle.net/1902.29/D-31657,,"Arkansas Poll, 2003"
5226,https://hdl.handle.net/1902.29/11222,,Zambia SBS 2009 [RESTRICTED]
29655,https://doi.org/10.15139/S3/JK1MM6,,Uganda Healthcare Facilities Deidentified Survey Data
3230,https://hdl.handle.net/1902.29/H-943013,,"Harris 1994 Women Executives Survey, study no. 943013"
2745,https://hdl.handle.net/1902.29/H-818375,,"Harris 1998 Public Opinion Survey, study no. 818375"
3660,https://hdl.handle.net/1902.29/CD-0067,,Public Law 94-171. Redistricting Data. Census 2000 Dress Rehearsal.
4535,https://hdl.handle.net/1902.29/D-33378,,"Wisconsin Opinions, 1998"
3534,https://hdl.handle.net/1902.29/CAPS-STAIST,,State-Trait Anxiety Inventory (A-State and A-Trait) (CAPS-STAIST CAPS-STAIS and CAPS-STAIT module)
29856,https://doi.org/10.15139/S3/OOYETQ,,FlyHealthyTM study
4752,https://hdl.handle.net/1902.29/D-31461,,"Political and Economic Situation in Lima, Peru, February, 1993"
2976,https://hdl.handle.net/1902.29/H-881104,,"Harris 1988 Election Survey, study no. 881104"
4600,https://hdl.handle.net/1902.29/D-33464,,"Buckeye State Poll, April 1997 Metro"
1424,https://hdl.handle.net/1902.29/11356,,2004 Business Data - North Carolina
30950,https://doi.org/10.15139/S3/PPCYPG,,"Replication Data for: Effect of Prices, Distribution Strategies, and Marketing on Demand for HIV Self-Testing in Zimbabwe"
3588,https://hdl.handle.net/1902.29/D-30467,,"Carolina Poll (Version B), Spring 1981"
4689,https://hdl.handle.net/1902.29/D-20041,,"Kentucky Poll, Fall 1982"
3338,https://hdl.handle.net/1902.29/CAPS-BONUSGP,,CAPS Bonus Decisions (CAPS-BONUSGP module)
3578,https://hdl.handle.net/1902.29/CAPS-AMVAL,,American Values Scale (CAPS-AMVAL module)
31814,https://doi.org/10.15139/S3/4C55AS,,"Monmouth University Iowa Poll, Number 203"
1663,https://hdl.handle.net/1902.29/D-30698,,"Census of Population and Housing, 1990"
936,https://hdl.handle.net/1902.29/11881,,"OPPERA Oral Behavior Checklist (OBC), Prospective Cohort Study of First-Onset TMD"
2161,https://hdl.handle.net/1902.29/D-20277,,"South Carolina State Policy Survey, 1990"
29671,https://doi.org/10.15139/S3/PKVMS0,,WRF Model hourly precipitation data output
1522,https://doi.org/10.15139/S3/12350,,"Monmouth University Iowa Election Poll, Number 98"
3895,https://hdl.handle.net/1902.29/CD-10936,,Census tract/BNA outline maps (recreated) (1990).
2846,https://hdl.handle.net/1902.29/H-842228,,"Harris 1984 Business Week United States Economy Survey, study no. 842228"
1649,https://hdl.handle.net/1902.29/D-278,,The Miami Herald community relations survey
3259,https://hdl.handle.net/1902.29/H-2513,,"Harris 1975 Cincinnati Television Commercial Survey, no. 2513"
4260,https://hdl.handle.net/1902.29/D-30717,,"Eagleton Poll, No. 70 (September 16-21, 1988)"
4246,https://hdl.handle.net/1902.29/D-30703,,"Eagleton Poll, No. 75 (September 1989)"
31159,https://doi.org/10.15139/S3/IOMJDG,,"Replication Data for: Voting Lines, Equal Treatment, and Early Voting Check-In Times in Florida"
1518,https://doi.org/10.15139/S3/12344,,"Monmouth University New Hampshire Election Poll, Number 96"
4734,https://hdl.handle.net/1902.29/D-20325,,"Southern Focus Poll, Fall 1997"
3500,https://hdl.handle.net/1902.29/CAPS-RELGFUND,,Religious Fundamentalism Scale (CAPS-RELGFUND module)
3882,https://hdl.handle.net/1902.29/CD-10922,,"1990 census of population and housing. Public Law 94-171 data. Connecticut, District of Columbia, Maryland, North Carolina, Ohio, Rhode Island"
2517,https://hdl.handle.net/1902.29/H-21491,,"Harris 2004 Public Opinion Survey, study no. 21491"
4553,https://hdl.handle.net/1902.29/D-33412-CONT2,,The UNC-Poynter 1996 National Election Study Part III
5203,https://hdl.handle.net/1902.29/11164,,Tanzania Service Availability Survey 1996
4123,https://hdl.handle.net/1902.29/D-20263,,"Capstone Poll Omnibus Survey, Fall 1986"
3066,https://hdl.handle.net/1902.29/H-902034,,"Harris 1990 American Teacher Survey, study no. 902034"
1484,https://doi.org/10.15139/S3/12034,,"Monmouth University Iowa Election Poll, Number 75c"
4702,https://hdl.handle.net/1902.29/D-20055,,"Kentucky Poll, Fall 1989"
29902,https://doi.org/10.15139/S3/DQ0W51,,"Management System Internal Quality Assurance Higher Education (Multi Case At Higher Education Universitas Gajah Mada ""UGM""Yogyakarta, State Islamic Institute of IAIN Tulungagung, Balitar Islamic University ""UNISBA"" Blitar)"
29256,https://doi.org/10.15139/S3/O7TOXM,,Study 2: AMP Datasets & Syntax
3605,https://hdl.handle.net/1902.29/D-30473,,"Carolina Poll, Spring 1988"
2079,https://hdl.handle.net/1902.29/11292,,Cloud-like storage for research
4667,https://hdl.handle.net/1902.29/D-33470,,"Buckeye State Poll, August 1997 Franklin"
2300,https://hdl.handle.net/1902.29/H-1397,,"Harris 1964 North Carolina Presidential Election Survey, study no. 1397"
30623,https://doi.org/10.15139/S3/EDFKRG,,Replication Data for: New-Style Campaigns in State Supreme Court Retention Elections
2981,https://hdl.handle.net/1902.29/H-881110,,"Harris 1988 Election Survey, study no. 881110"
30868,https://doi.org/10.15139/S3/ISGDDU,,Replication Data for: A world of difference: the sources of regional government composition and alternation
3049,https://hdl.handle.net/1902.29/H-901201,,"Harris 1990 Business Week Survey, study no. 901201"
792,https://hdl.handle.net/1902.29/10294,,North Carolina Vital Statistics -- Marriages 1995
4671,https://hdl.handle.net/1902.29/AJC8911,,"Atlanta Journal-Constitution Southern Poll II, April 1989"
29323,https://doi.org/10.15139/S3/MIL6UX,,Death Row Poetry Materials
199,https://hdl.handle.net/1902.29/10893,,Replication data for: Political Science Methods Data
3668,https://hdl.handle.net/1902.29/CD-0073,,Tiger Line Census Files 1990. North Carolina (Alamance-Stokes).
30747,https://doi.org/10.15139/S3/RXQAIY,,"Monmouth University West Virginia Poll, Number 158"
31338,https://doi.org/10.15139/S3/PIJJGC,,A Study of the Local Capacity Initiative in Uganda: Longitudinal Survey of Civil Society Organizations
2492,https://hdl.handle.net/1902.29/H-1990,,"Harris 1970 Washington and Oregon Environmental Survey, study no. 1990"
3229,https://hdl.handle.net/1902.29/H-943007,,"Harris 1994 Interactive Services Consumers and Privacy Survey, study no. 943007"
2865,https://hdl.handle.net/1902.29/H-851105,,"Harris 1985 Omnibus Summit Meeting Survey, study no. 851105"
4426,https://hdl.handle.net/1902.29/D-31100,,"The Rhode Island Survey, April 1994"
29553,https://doi.org/10.15139/S3/9ODBCQ,,"Replication Data for: Extra, Extra, (Don't) Roll-Off About It! Newspaper Endorsements for Ballot Measures"
348,https://doi.org/10.15139/S3/11989,,"They Had the Facts, Why Didn’t They Act?: Understanding and Improving Public Response to NWS Coastal Flooding Forecasts"
4658,https://hdl.handle.net/1902.29/D-33536,,"Buckeye State Poll, June 2001"
3317,https://hdl.handle.net/1902.29/CAPS-EYSENCK,,Eysenck Personality Inventory Form A (CAPS-EYSENCK module)
30841,https://doi.org/10.15139/S3/LKXXYX,,National School Lunch Assistance Program Participation and Meals Served Data
30899,https://doi.org/10.15139/S3/8ILYHZ,,A general method to generate artificial spike train populations matching recorded neurons
3792,https://hdl.handle.net/1902.29/CD-0135,,"County Business Patterns, 1999-2000"
