dataset_pid_url,dataset_version_number,dataset_version_create_time,installation,dataverse_alias,westLongitude,eastLongitude,northLongitude,southLongitude
https://doi.org/10.48370/OFD/SQQKU6,3,2022-07-14 08:29:17+00:00,Open Forest Data,fungi,"23,700,387","23,709,006","52,718,278","52,712,959"
https://doi.org/10.48370/OFD/SQR4LP,2,2022-07-14 08:08:57+00:00,Open Forest Data,fungi,"23,684,680","23,693,622","52,713,357","52,708,024"
https://doi.org/10.48370/OFD/SQTZBK,1,2022-01-27 10:23:55+00:00,Open Forest Data,fungi,"16,337,172","18,113,476","51,341,553","50,496,214"
https://doi.org/10.48370/OFD/SQUVAL,2,2022-02-15 06:32:05+00:00,Open Forest Data,fungimicro,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/SQWPML,1,2022-02-10 06:37:34+00:00,Open Forest Data,insect,"23,574,508","23,583,138","52,612,048","52,606,812"
https://doi.org/10.48370/OFD/SR4EVD,2,2021-02-10 19:02:09+00:00,Open Forest Data,plant,"23,817,669","23,830,709","52,803,822","52,796,644"
https://doi.org/10.48370/OFD/SR4IPB,3.1,2021-07-30 11:28:11+00:00,Open Forest Data,plant,"19,758,061","20,020,442","49,257,480","49,191,183"
https://doi.org/10.48370/OFD/SRDW6L,2,2022-05-24 09:13:34+00:00,Open Forest Data,fungi,"23,645,161","23,654,312","52,684,743","52,679,331"
https://doi.org/10.48370/OFD/SRFXKD,2,2021-08-31 10:59:37+00:00,Open Forest Data,plant,"23,621,855","23,630,733","52,684,742","52,679,278"
https://doi.org/10.48370/OFD/SRJKRG,2,2021-09-10 05:58:50+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SRJOWO,2,2021-12-23 06:59:21+00:00,Open Forest Data,plant,"18,006,900","18,530,101","50,577,509","50,384,335"
https://doi.org/10.48370/OFD/SRJT4C,2,2021-12-23 07:06:39+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/SRL1GN,2,2021-02-19 11:31:24+00:00,Open Forest Data,plant,"23,558,553","23,567,361","52,621,438","52,616,323"
https://doi.org/10.48370/OFD/SRT4KN,2,2022-05-04 12:34:09+00:00,Open Forest Data,lichens,"17,589,302","19,044,252","53,177,724","52,830,177"
https://doi.org/10.48370/OFD/SRXCXG,3,2021-10-15 05:56:33+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SS082F,2,2021-12-21 11:23:28+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SSAIIO,2,2021-12-22 12:50:58+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SSDCQ4,2,2022-07-14 08:11:46+00:00,Open Forest Data,fungi,"23,573,246","23,582,642","52,698,951","52,693,591"
https://doi.org/10.48370/OFD/SSDGVC,2,2021-12-22 08:52:39+00:00,Open Forest Data,plant,"23,621,618","23,631,235","52,708,778","52,703,293"
https://doi.org/10.48370/OFD/SSJKT0,2,2022-02-07 10:07:54+00:00,Open Forest Data,fungimicro,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/SSK3TU,1,2022-02-22 10:21:41+00:00,Open Forest Data,fungi,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/SSKHDB,1,2022-02-25 11:02:09+00:00,Open Forest Data,fungi,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/SST3RX,3,2022-07-04 05:46:19+00:00,Open Forest Data,fungi,"23,732,175","23,740,972","52,655,920","52,650,322"
https://doi.org/10.48370/OFD/SSTDIL,2,2021-09-03 13:17:21+00:00,Open Forest Data,plant,"22,604,242","24,018,652","53,628,985","52,870,550"
https://doi.org/10.48370/OFD/SSW6OK,2,2022-02-15 11:22:00+00:00,Open Forest Data,fungimicro,"23,645,161","23,654,312","52,684,743","52,679,331"
https://doi.org/10.48370/OFD/SSX9OO,2,2021-12-22 06:58:40+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/ST7ZTC,2,2021-08-04 12:12:26+00:00,Open Forest Data,plant,"22,018,148","22,922,722","49,406,785","49,000,851"
https://doi.org/10.48370/OFD/STA75B,2,2021-09-03 12:19:18+00:00,Open Forest Data,plant,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/STBHVG,2,2021-02-22 19:01:21+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/STDMYX,1,2022-02-22 10:40:14+00:00,Open Forest Data,fungi,"22,580,603","23,959,171","53,244,760","52,848,752"
https://doi.org/10.48370/OFD/STV0QC,2,2021-09-03 11:43:08+00:00,Open Forest Data,plant,"16,903,668","17,618,007","54,667,896","54,352,651"
https://doi.org/10.48370/OFD/STYTCV,2,2021-09-01 09:39:39+00:00,Open Forest Data,plant,"23,568,961","23,582,389","52,723,346","52,717,273"
https://doi.org/10.48370/OFD/SU8MSK,2,2021-02-09 11:25:34+00:00,Open Forest Data,plant,"22,604,242","24,018,652","53,628,985","52,870,550"
https://doi.org/10.48370/OFD/SUA1PG,2,2021-12-20 13:29:31+00:00,Open Forest Data,plant,"22,498,297","23,343,269","52,733,297","52,273,475"
https://doi.org/10.48370/OFD/SUADJQ,3,2021-12-29 08:14:36+00:00,Open Forest Data,plant,"23,621,740","23,630,595","52,646,122","52,640,210"
https://doi.org/10.48370/OFD/SUB6ZX,2,2021-12-22 08:18:18+00:00,Open Forest Data,plant,"21,778,850","22,518,749","53,653,959","53,120,057"
https://doi.org/10.48370/OFD/SUBI2M,1,2022-04-26 11:59:19+00:00,Open Forest Data,fungi,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SUGZ04,2,2021-12-23 10:01:54+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/SUILOE,2,2021-08-31 11:07:19+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/SUJNXW,2,2022-05-04 12:30:12+00:00,Open Forest Data,lichens,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SUQMCD,1,2022-03-03 09:32:19+00:00,Open Forest Data,fungi,"23,591,413","23,605,165","52,883,653","52,877,605"
https://doi.org/10.48370/OFD/SV7VU1,2,2021-10-14 10:55:13+00:00,Open Forest Data,plant,"21,900,207","22,963,274","53,232,878","52,597,773"
https://doi.org/10.48370/OFD/SVEOST,2,2021-09-02 05:47:56+00:00,Open Forest Data,plant,"23,597,050","23,606,352","52,718,237","52,712,816"
https://doi.org/10.48370/OFD/SVINCW,2,2022-04-27 06:14:43+00:00,Open Forest Data,plant,"23,668,205","23,677,288","52,626,784","52,621,292"
https://doi.org/10.48370/OFD/SVMC0D,2,2022-07-14 08:40:35+00:00,Open Forest Data,fungi,"23,676,863","23,685,857","52,703,894","52,698,937"
https://doi.org/10.48370/OFD/SVRAZI,2,2022-02-07 12:15:43+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/SVUMDB,2,2021-08-05 08:51:27+00:00,Open Forest Data,plant,"23,597,595","23,607,433","52,703,898","52,698,389"
https://doi.org/10.48370/OFD/SVW4OM,2,2021-08-04 12:22:18+00:00,Open Forest Data,plant,"23,613,152","23,622,036","52,722,993","52,718,731"
https://doi.org/10.48370/OFD/SVZTUF,1,2022-03-04 10:15:59+00:00,Open Forest Data,fungi,"23,620,841","23,630,281","52,724,258","52,717,029"
https://doi.org/10.48370/OFD/SW0ABR,2,2021-02-19 10:27:02+00:00,Open Forest Data,plant,"20,673,549","22,167,868","49,698,950","49,228,193"
https://doi.org/10.48370/OFD/SW1BPK,1,2022-02-10 10:39:01+00:00,Open Forest Data,insect,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SW20U7,1,2022-02-23 09:13:42+00:00,Open Forest Data,fungi,"23,605,265","23,614,865","52,718,448","52,712,688"
https://doi.org/10.48370/OFD/SWAZIJ,2,2021-08-04 11:04:24+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SWBUCR,2,2021-08-06 11:24:50+00:00,Open Forest Data,plant,"21,837,957","23,031,603","54,228,688","53,430,921"
https://doi.org/10.48370/OFD/SWMRNR,2,2022-05-24 09:11:22+00:00,Open Forest Data,fungi,"23,684,366","23,693,776","52,742,319","52,736,886"
https://doi.org/10.48370/OFD/SWQHZN,2,2022-04-26 12:46:20+00:00,Open Forest Data,plant,"22,192,227","22,822,452","49,823,194","49,450,826"
https://doi.org/10.48370/OFD/SWX6XG,2,2021-09-10 07:03:58+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/SWXQJU,2,2021-12-21 11:29:59+00:00,Open Forest Data,plant,"14,756,987","15,853,785","51,596,446","51,229,585"
https://doi.org/10.48370/OFD/SX4SSE,2,2021-02-12 13:14:30+00:00,Open Forest Data,plant,"23,637,350","23,646,500","52,617,077","52,611,696"
https://doi.org/10.48370/OFD/SXMOOA,1,2022-05-10 05:52:31+00:00,Open Forest Data,fungi,"23,621,818","23,631,031","52,694,145","52,688,658"
https://doi.org/10.48370/OFD/SXNNFN,2,2021-12-22 10:48:25+00:00,Open Forest Data,plant,"23,708,490","23,717,407","52,670,590","52,664,954"
https://doi.org/10.48370/OFD/SXOXEQ,2,2021-08-05 09:33:01+00:00,Open Forest Data,plant,"22,723,267","23,589,997","54,223,899","53,706,467"
https://doi.org/10.48370/OFD/SXUZPH,2,2022-02-17 07:37:46+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/SXVCB2,1,2021-03-03 13:11:20+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/SXVHJ1,2,2021-09-02 12:35:50+00:00,Open Forest Data,plant,"1,441,823","14,630,124","53,991,643","53,856,223"
https://doi.org/10.48370/OFD/SY0MCP,2,2022-02-15 09:30:14+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/SY3V0C,3,2022-05-04 12:57:03+00:00,Open Forest Data,lichens,"23,613,152","23,622,036","52,722,993","52,718,731"
https://doi.org/10.48370/OFD/SY5O5D,2,2021-12-22 13:10:44+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/SYDMXZ,2,2021-08-04 11:28:10+00:00,Open Forest Data,plant,"19,758,061","20,020,442","49,257,480","49,191,183"
https://doi.org/10.48370/OFD/SYHZRC,2,2022-02-15 07:10:07+00:00,Open Forest Data,fungimicro,"23,637,452","23,646,550","52,646,095","52,640,518"
https://doi.org/10.48370/OFD/SYQ7A9,2,2022-04-28 06:05:08+00:00,Open Forest Data,plant,"23,823,042","23,837,001","52,809,589","52,803,694"
https://doi.org/10.48370/OFD/SYSUGZ,2,2021-02-09 10:15:46+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/SYTL1Y,2,2022-07-04 07:31:28+00:00,Open Forest Data,fungi,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/SYUL3D,1,2022-05-09 10:23:08+00:00,Open Forest Data,fungi,"23,597,050","23,606,352","52,718,237","52,712,816"
https://doi.org/10.48370/OFD/SYZHBO,2,2022-02-07 11:55:48+00:00,Open Forest Data,fungimicro,"23,621,818","23,631,031","52,694,145","52,688,658"
https://doi.org/10.48370/OFD/SZDTRL,2,2021-12-21 10:12:27+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/SZGADE,2,2021-08-03 11:57:55+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/SZIG1T,2,2021-08-31 11:34:43+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/SZIRID,2,2022-02-08 07:58:42+00:00,Open Forest Data,fungimicro,"21,072,796","22,222,794","53,295,866","52,504,050"
https://doi.org/10.48370/OFD/SZPPNP,2,2021-12-21 08:06:50+00:00,Open Forest Data,plant,"23,630,025","23,638,768","52,689,351","52,684,121"
https://doi.org/10.48370/OFD/SZQ2VT,1,2022-03-01 11:50:33+00:00,Open Forest Data,fungi,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/SZR1VJ,2,2020-12-08 12:10:02+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/SZUZK2,2,2022-04-27 10:49:31+00:00,Open Forest Data,plant,"19,410,217","20,014,776","50,387,988","50,105,283"
https://doi.org/10.48370/OFD/SZZYHC,2,2021-08-05 12:40:37+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/T072KV,2,2021-12-20 06:56:27+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/T0CHD2,1,2022-05-04 08:21:10+00:00,Open Forest Data,fungi,"23,613,982","23,622,818","52,651,097","52,645,414"
https://doi.org/10.48370/OFD/T0ERVW,2,2021-12-22 12:05:01+00:00,Open Forest Data,plant,"18,006,900","18,530,101","50,577,509","50,384,335"
https://doi.org/10.48370/OFD/T0GB4S,2,2021-08-05 12:40:12+00:00,Open Forest Data,plant,"23,613,899","23,622,683","52,713,385","52,708,109"
https://doi.org/10.48370/OFD/T0JQPR,2,2022-04-27 10:49:02+00:00,Open Forest Data,plant,"20,746,236","21,288,505","52,310,969","51,739,063"
https://doi.org/10.48370/OFD/T0KSI4,2,2021-09-01 08:29:34+00:00,Open Forest Data,plant,"23,614,045","23,622,920","52,660,951","52,655,331"
https://doi.org/10.48370/OFD/T0SHJO,3.1,2021-02-16 09:39:19+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/T1CXNZ,2,2022-05-24 09:15:57+00:00,Open Forest Data,fungi,"23,787,614","23,952,634","52,823,974","52,699,137"
https://doi.org/10.48370/OFD/T1FCPE,2,2021-12-23 09:50:25+00:00,Open Forest Data,plant,"23,645,161","23,654,312","52,684,743","52,679,331"
https://doi.org/10.48370/OFD/T1FEJB,2,2022-02-03 11:58:49+00:00,Open Forest Data,fungimicro,"23,628,483","23,637,742","52,771,071","52,765,422"
https://doi.org/10.48370/OFD/T1HKQ6,2,2021-09-10 06:09:44+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T1JL8V,2,2021-09-10 07:04:24+00:00,Open Forest Data,plant,"23,573,176","23,582,429","52,713,401","52,707,983"
https://doi.org/10.48370/OFD/T1RVMR,2,2022-02-03 11:52:30+00:00,Open Forest Data,fungimicro,"23,858,745","23,868,382","52,778,616","52,769,965"
https://doi.org/10.48370/OFD/T1UBPE,1,2022-02-08 13:28:35+00:00,Open Forest Data,insect,"23,867,536","23,876,460","52,876,209","52,870,664"
https://doi.org/10.48370/OFD/T1WD37,2,2021-09-01 08:21:00+00:00,Open Forest Data,plant,"23,668,205","23,677,288","52,626,784","52,621,292"
https://doi.org/10.48370/OFD/T23T74,2,2022-02-21 07:23:42+00:00,Open Forest Data,fungimicro,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T2A3RZ,3,2020-12-18 12:11:51+00:00,Open Forest Data,plant,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/T2KJHE,2,2021-07-27 12:50:43+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T2WNFL,1,2021-09-23 12:18:44+00:00,Open Forest Data,fungimicro,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/T349YZ,2,2021-12-15 07:04:22+00:00,Open Forest Data,plant,"23,593,721","23,605,759","52,732,430","52,725,229"
https://doi.org/10.48370/OFD/T37XO0,1,2022-02-24 09:46:52+00:00,Open Forest Data,fungi,"23,597,595","23,607,433","52,703,898","52,698,389"
https://doi.org/10.48370/OFD/T38BZW,1.1,2022-03-08 12:37:45+00:00,Open Forest Data,fungi,"23,653,289","23,662,046","52,680,021","52,674,681"
https://doi.org/10.48370/OFD/T3FOBG,2,2021-09-08 13:10:10+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/T3IQUH,2,2021-12-21 11:20:49+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T3OHZL,2,2021-12-29 07:31:25+00:00,Open Forest Data,plant,"18,665,303","18,965,654","53,992,881","53,539,835"
https://doi.org/10.48370/OFD/T3RJWP,2,2022-05-24 16:23:05+00:00,Open Forest Data,fungi,"23,684,764","23,693,673","52,703,896","52,698,755"
https://doi.org/10.48370/OFD/T3YKB0,2,2022-06-02 11:45:52+00:00,Open Forest Data,fungi,"23,565,473","23,574,221","52,703,884","52,698,269"
https://doi.org/10.48370/OFD/T46WNY,2,2021-12-15 12:31:31+00:00,Open Forest Data,plant,"22,038,281","23,568,674","52,706,600","52,128,596"
https://doi.org/10.48370/OFD/T4DC7O,2,2021-12-21 09:42:21+00:00,Open Forest Data,plant,"18,066,832","18,569,386","54,837,070","54,468,973"
https://doi.org/10.48370/OFD/T4MWUH,2,2022-02-15 10:42:21+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/T4XHTN,1,2022-05-09 11:41:03+00:00,Open Forest Data,fungi,"22,937,449","23,761,252","53,731,531","53,201,794"
https://doi.org/10.48370/OFD/T4YVWH,2,2021-02-22 18:53:14+00:00,Open Forest Data,plant,"16,161,750","17,112,130","54,578,864","54,120,848"
https://doi.org/10.48370/OFD/T5QTY1,2,2021-12-21 14:01:52+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T5XHR0,2,2021-12-22 12:04:37+00:00,Open Forest Data,plant,"23,614,085","23,622,900","52,665,486","52,659,937"
https://doi.org/10.48370/OFD/T5YATJ,1,2022-02-15 07:02:54+00:00,Open Forest Data,fungi,"21,027,445","21,920,556","53,847,457","53,406,373"
https://doi.org/10.48370/OFD/T65O85,1,2022-01-27 12:32:12+00:00,Open Forest Data,fungi,"23,613,812","23,622,740","52,708,725","52,703,237"
https://doi.org/10.48370/OFD/T6CZU9,2,2021-08-06 07:20:11+00:00,Open Forest Data,plant,"22,580,603","23,959,171","53,244,760","52,848,752"
https://doi.org/10.48370/OFD/T6D7UZ,2,2022-05-04 12:53:47+00:00,Open Forest Data,lichens,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/T6GAXQ,2,2021-12-15 13:27:22+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T6VEHR,2,2021-09-10 09:36:55+00:00,Open Forest Data,plant,"23,593,721","23,605,759","52,732,430","52,725,229"
https://doi.org/10.48370/OFD/T6VVR4,2,2021-12-14 12:20:11+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/T6YAYA,2,2021-12-22 13:57:29+00:00,Open Forest Data,plant,"19,935,762","20,781,374","50,414,227","50,075,908"
https://doi.org/10.48370/OFD/T79QGJ,3,2020-12-18 08:09:54+00:00,Open Forest Data,plant,"20,338,394","22,198,320","53,829,366","53,283,629"
https://doi.org/10.48370/OFD/T7BG66,2,2021-02-09 10:03:34+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/T7OV0L,2,2022-02-15 11:09:38+00:00,Open Forest Data,fungimicro,"21,151,286","22,258,913","53,255,170","52,513,064"
https://doi.org/10.48370/OFD/T7P1GR,2.2,2021-06-15 12:21:03+00:00,Open Forest Data,fungi,"23,637,790","23,646,283","52,708,748","52,703,373"
https://doi.org/10.48370/OFD/T7PRKX,1,2022-01-26 10:00:26+00:00,Open Forest Data,fungi,"23,589,866","23,598,656","52,699,026","52,693,693"
https://doi.org/10.48370/OFD/T7T5Y1,2,2021-08-06 12:47:30+00:00,Open Forest Data,plant,"23,598,338","23,606,172","52,732,534","52,727,493"
https://doi.org/10.48370/OFD/T7XRWE,2,2022-04-27 09:51:10+00:00,Open Forest Data,plant,"21,513,951","22,237,497","54,342,028","53,999,635"
https://doi.org/10.48370/OFD/T87DJB,2,2021-12-22 11:25:48+00:00,Open Forest Data,plant,"23,763,471","23,772,518","52,684,409","52,679,472"
https://doi.org/10.48370/OFD/T87SPF,2,2021-12-15 12:48:05+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/T8A3JG,1,2022-02-08 10:48:27+00:00,Open Forest Data,fungi,"23,573,246","23,582,642","52,698,951","52,693,591"
https://doi.org/10.48370/OFD/T8AHCC,2,2022-02-15 09:31:51+00:00,Open Forest Data,fungimicro,"23,614,316","23,623,013","52,675,477","52,669,354"
https://doi.org/10.48370/OFD/T8CHEL,1,2022-02-22 08:28:28+00:00,Open Forest Data,fungi,"23,684,298","23,693,532","52,732,677","52,727,363"
https://doi.org/10.48370/OFD/T8DOYS,1,2022-01-20 11:46:15+00:00,Open Forest Data,insect,"23,826,752","23,837,185","52,847,213","52,842,508"
https://doi.org/10.48370/OFD/T8H1EB,1,2022-02-15 08:05:41+00:00,Open Forest Data,fungi,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/T8LMBY,2,2022-02-15 10:44:47+00:00,Open Forest Data,fungimicro,"23,668,847","23,678,024","52,665,543","52,660,181"
https://doi.org/10.48370/OFD/T8MBZE,2,2021-12-22 11:38:32+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T8MNU5,2,2021-12-20 11:10:26+00:00,Open Forest Data,plant,"18,711,118","19,540,875","50,103,044","49,816,612"
https://doi.org/10.48370/OFD/T8RWK6,2,2022-02-14 09:59:38+00:00,Open Forest Data,fungimicro,"23,621,073","23,638,634","52,718,342","52,712,437"
https://doi.org/10.48370/OFD/T8Z1NA,2,2021-02-19 11:27:22+00:00,Open Forest Data,plant,"23,597,779","23,606,520","52,713,323","52,708,104"
https://doi.org/10.48370/OFD/T9K25K,2,2021-12-15 13:46:57+00:00,Open Forest Data,plant,"23,565,890","23,575,005","52,641,125","52,635,259"
https://doi.org/10.48370/OFD/T9KGCZ,2,2022-02-17 08:57:48+00:00,Open Forest Data,fungimicro,"23,740,028","23,749,822","52,690,567","52,684,313"
https://doi.org/10.48370/OFD/T9LKP2,2,2022-02-11 10:52:33+00:00,Open Forest Data,fungi,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T9LYG0,2,2021-12-20 10:48:59+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/T9N2D8,2,2021-08-26 12:36:16+00:00,Open Forest Data,plant,"16,145,053","17,028,392","51,918,508","51,534,526"
https://doi.org/10.48370/OFD/T9OSP9,1,2022-03-03 08:38:51+00:00,Open Forest Data,fungi,"23,708,072","23,717,193","52,708,720","52,703,264"
https://doi.org/10.48370/OFD/T9RF8C,2,2021-08-05 08:44:27+00:00,Open Forest Data,plant,"18,399,635","19,148,528","51,135,618","50,789,694"
https://doi.org/10.48370/OFD/T9ST3F,2,2022-03-10 12:27:06+00:00,Open Forest Data,fungi,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/T9TCFT,2,2021-09-01 08:10:59+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/T9ZPGB,2,2022-02-21 08:26:49+00:00,Open Forest Data,fungimicro,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/TA0ZWT,3,2022-05-04 13:05:05+00:00,Open Forest Data,lichens,"19,151,553","20,871,177","52,317,091","51,912,937"
https://doi.org/10.48370/OFD/TA3NSM,2,2021-02-08 08:54:33+00:00,Open Forest Data,plant,"236,995","23,947,703","5,278,375","52,598,573"
https://doi.org/10.48370/OFD/TA3XIY,2,2022-04-27 07:55:51+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/TA4TKQ,2,2022-06-02 12:26:41+00:00,Open Forest Data,fungi,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/TAVA6L,2,2021-12-22 11:37:44+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/TAVKG6,2,2022-02-08 08:50:52+00:00,Open Forest Data,fungi,"22,180,202","23,556,691","53,898,493","53,039,422"
https://doi.org/10.48370/OFD/TAXFNY,2,2021-12-21 07:12:12+00:00,Open Forest Data,plant,"19,469,641","19,593,289","49,603,737","49,558,366"
https://doi.org/10.48370/OFD/TAY4NQ,1,2022-03-21 10:13:02+00:00,Open Forest Data,insect,"2,028,253","20,886,224","52,409,385","52,255,051"
https://doi.org/10.48370/OFD/TBA9CH,2,2022-02-07 12:46:20+00:00,Open Forest Data,fungimicro,"23,692,720","23,701,899","52,665,618","52,660,049"
https://doi.org/10.48370/OFD/TBJGIG,2,2022-02-17 12:04:03+00:00,Open Forest Data,fungimicro,"22,604,242","24,018,652","53,628,985","52,870,550"
https://doi.org/10.48370/OFD/TBLPPT,2,2021-09-03 12:02:10+00:00,Open Forest Data,plant,"19,864,632","20,659,782","49,833,696","49,539,663"
https://doi.org/10.48370/OFD/TBN3SW,2,2021-02-09 10:20:40+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/TBNK4R,1,2022-01-24 12:28:27+00:00,Open Forest Data,fungi,"23,645,250","23,653,846","52,689,348","52,684,123"
https://doi.org/10.48370/OFD/TBUTLI,2,2022-02-07 11:56:00+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/TBVYW5,2,2021-10-18 10:53:33+00:00,Open Forest Data,plant,"23,589,084","23,600,511","52,720,790","52,712,724"
https://doi.org/10.48370/OFD/TBZF0E,2,2021-08-06 07:24:18+00:00,Open Forest Data,plant,"17,048,815","17,548,102","54,765,401","5,463,011"
https://doi.org/10.48370/OFD/TBZJMJ,3,2022-05-04 12:57:32+00:00,Open Forest Data,lichens,"23,597,632","23,606,288","52,722,805","52,717,430"
https://doi.org/10.48370/OFD/TCA4WF,2,2021-10-13 05:33:58+00:00,Open Forest Data,plant,"22,838,109","23,577,682","5,298,211","52,419,007"
https://doi.org/10.48370/OFD/TCAS15,1,2022-05-09 09:46:38+00:00,Open Forest Data,fungi,"23,630,182","23,638,893","52,708,756","52,703,323"
