publisher,persistentUrl,majorVersionNumber,minorVersionNumber,versionCreateTime,license,termsOfUse,confidentialityDeclaration,specialPermissions,restrictions,citationRequirements,depositorRequirements,conditions,disclaimer
Harvard Dataverse,https://doi.org/10.7910/DVN/E0ESA,5,0,2017-02-06 06:54:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/E05GUN,1,0,2017-08-24 12:14:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFLFN,5,0,2017-02-06 06:37:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFKJX,4,0,2017-02-06 06:15:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFKDPX,3,0,2017-02-06 11:18:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFCSKB,1,0,2020-12-17 13:04:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EF9MGN,1,0,2021-06-28 11:54:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFLK8,4,0,2017-02-06 13:39:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFX09,4,0,2017-02-05 23:01:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFP3B,4,0,2017-02-05 22:28:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFNWFZ,1,1,2020-12-10 16:57:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EFNQR,4,0,2017-02-05 22:32:24+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EF3XQC,1,0,2020-12-20 15:52:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EEIEF,2,0,2015-06-12 02:05:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EEHBYJ,1,2,2020-12-11 12:57:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EEGON,4,0,2017-02-06 06:13:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EEN7AD,1,2,2020-12-11 04:44:26+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EED8X,5,0,2017-02-05 15:45:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EE7RNO,1,0,2020-12-18 22:29:13+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EE6CKI,1,0,2021-05-19 20:58:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EG2G2Y,1,0,2019-04-09 16:36:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EEO2V,5,0,2017-02-06 00:18:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHM0B,6,0,2017-02-06 02:06:29+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHKTSB,1,0,2020-12-14 21:34:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHIZAX,5,0,2017-02-05 18:58:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHIUQV,1,1,2020-12-11 08:56:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHCYTB,3,0,2017-02-06 11:16:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHCAFL,4,0,2017-02-05 20:49:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EH8IC,5,0,2017-02-06 09:40:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHW69L,1,1,2020-12-10 18:02:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHTEWL,1,0,2020-12-17 23:01:23+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHSIT,2,0,2015-06-15 15:34:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHS9XP,1,2,2020-12-10 21:06:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EHRPEL,1,0,2020-12-16 18:32:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EE671K,1,0,2020-12-28 13:59:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGPPUM,1,0,2020-12-13 17:33:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGLSJN,1,0,2020-12-18 22:25:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGQFA3,1,2,2020-12-10 02:53:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGJLRM,1,0,2007-06-11 19:44:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGIP3A,1,0,2020-12-21 12:52:38+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGEZ9N,1,2,2020-12-14 23:21:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGCKCN,1,0,2020-12-26 17:55:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGBHUP,1,1,2020-12-09 22:23:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGRB2K,1,0,2020-12-18 02:19:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGZVAD,3,0,2017-02-06 12:04:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGZ8J,5,0,2017-02-06 00:57:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGYVA,4,0,2017-02-05 16:31:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGR1L7,1,0,2020-12-18 22:30:02+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGVIGL,1,0,2018-12-07 19:12:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGU4OB,4,0,2017-02-05 18:17:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGTZH,4,0,2017-02-06 06:33:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGTCT,4,0,2017-02-06 06:34:24+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGRI79,4,0,2017-02-06 03:50:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EGVRT,4,0,2017-02-06 01:40:11+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EBLZYX,1,0,2020-12-21 15:46:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EBHYJ8,3,0,2017-02-06 11:50:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EC4DF,5,0,2017-02-06 01:59:23+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EC05UD,4,0,2017-02-05 19:07:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EBVHA,5,0,2017-02-06 01:24:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EBPKYD,1,0,2020-12-15 15:00:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EBPHDH,1,0,2020-12-19 15:06:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EANA5,5,0,2017-02-06 02:54:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EAHZW,5,0,2017-02-05 17:03:30+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EAEN2M,1,0,2020-12-18 21:12:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EACMTV,1,0,2020-05-28 14:26:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EAAP3,5,0,2017-02-06 01:34:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EAGAMD,1,0,2021-01-15 06:28:24+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EC5H73,1,1,2020-12-10 19:25:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EB916H,1,0,2020-12-17 17:16:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EAXB7V,4,0,2017-02-05 18:54:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECAWYR,1,2,2020-12-10 10:34:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDLXLG,4,0,2017-02-06 05:30:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDIUZ,5,0,2017-02-05 21:56:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDIIIJ,1,2,2020-12-12 22:42:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDHUY,5,0,2017-02-06 08:17:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDHFXS,1,1,2020-12-10 15:27:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDMH6U,1,0,2020-12-18 21:23:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDGBX,5,0,2017-02-06 07:29:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDFWA,5,0,2017-02-06 00:23:20+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDBTF,4,0,2017-02-06 04:54:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ED7MIV,1,1,2020-12-12 22:23:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDMLGP,1,0,2011-08-09 20:16:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDTMXO,1,0,2020-12-18 21:13:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDP7QD,1,0,2009-12-09 00:13:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDP3BX,1,0,2019-06-26 20:38:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDOGU,4,0,2017-02-05 17:20:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/EDSTIE,3,0,2017-02-06 11:32:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECGMXD,4,0,2017-02-05 22:02:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECEPQ,4,0,2017-02-05 20:11:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECBZ70,4,0,2017-02-05 18:42:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ED37X,4,0,2017-02-06 04:39:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECZFH,5,0,2017-02-06 10:10:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECXYH,4,0,2017-02-05 16:35:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECMYOS,4,0,2017-02-05 15:24:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/ECS2F,4,0,2017-02-05 22:43:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRUBHT,1,0,2020-12-18 22:27:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRPNS8,1,1,2020-12-11 02:23:20+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FROMVC,1,2,2021-01-03 15:13:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRO4GT,1,1,2020-12-10 19:55:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRLULH,4,0,2017-02-05 18:05:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSH5D9,1,0,2020-12-26 17:24:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSGAMS,1,0,2020-12-18 21:11:37+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSEZ5Y,1,0,2020-12-18 12:36:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSEQY,4,0,2017-02-06 11:06:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSD3SK,7,2,2017-12-11 19:16:20+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRKYPM,1,0,2020-12-19 01:16:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FS89OP,1,0,2020-12-21 14:19:38+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRIE6N,1,1,2020-12-10 10:57:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRH5VX,1,0,2021-01-03 10:52:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQUDNA,1,0,2020-12-18 21:35:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQTWOV,1,0,2020-12-18 22:32:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQQP9I,1,0,2021-06-25 21:16:28+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQLEAX,2,0,2021-01-01 20:33:15+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQLEAT,1,0,2020-12-18 21:11:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQL9T7,1,0,2020-12-07 13:06:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQZUK,4,0,2017-02-06 01:41:28+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FRBVSX,1,0,2020-12-21 14:09:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FR7JK,5,0,2017-02-06 07:23:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FR7CG2,1,0,2018-11-02 14:50:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FR4QKG,1,1,2020-12-10 16:10:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSKAK,3,0,2016-11-19 07:46:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTRUI,4,0,2017-02-05 19:37:20+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTRBKD,1,1,2020-12-10 17:00:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTQV5,5,0,2017-02-06 07:44:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTORC,4,0,2017-02-06 06:22:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTOOSE,1,1,2020-12-30 11:02:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTL4I,4,0,2017-02-06 08:56:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTWFK,4,0,2017-02-06 06:43:15+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FUC0S,4,0,2017-02-05 22:59:47+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FU8RI,5,0,2017-02-06 13:40:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FU447W,1,0,2020-12-18 21:13:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTKO40,1,0,2018-12-06 18:56:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTK8VH,1,1,2020-12-11 20:49:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSTYV0,1,1,2020-12-11 07:02:15+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSRPR,5,0,2017-02-06 10:09:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FSSICO,1,0,2018-10-03 21:16:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FTDCPL,1,0,2020-12-15 00:35:24+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FT5PCS,4,0,2017-02-05 18:52:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FT2MEO,2,0,2011-08-01 18:13:38+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FT1XK6,1,0,2020-12-18 21:35:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQITOP,4,0,2017-02-05 17:49:31+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQINUJ,1,0,2009-04-03 03:24:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNQPKZ,1,1,2020-12-11 07:07:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNOIV,3,0,2017-02-06 12:18:37+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNLW7,5,0,2017-02-06 01:40:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNIEO,2,0,2015-06-12 06:18:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNFVV,5,0,2017-02-06 00:51:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNBMSZ,4,0,2017-02-05 15:26:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNAS4L,1,0,2020-12-18 22:34:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOEIEQ,1,1,2020-12-10 04:19:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FNXS3D,4,0,2017-02-05 18:46:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMIBAL,1,0,2020-12-15 16:20:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMH0S,4,0,2017-02-06 07:00:04+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMF5UP,1,0,2020-12-17 22:29:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMEGS6,3,0,2016-09-30 22:09:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMDRM8,1,0,2020-12-19 03:02:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMBNKH,1,0,2020-12-17 13:10:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMY7A6,1,1,2020-12-10 09:59:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMY65,3,0,2017-02-06 12:34:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMS8GQ,1,3,2020-12-11 16:04:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMRAP,5,0,2017-02-06 02:01:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMMZQ,5,0,2017-02-06 07:39:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FMMYBV,4,0,2017-02-05 17:35:23+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOHICK,1,1,2020-12-10 01:14:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPVHP0,1,1,2020-12-10 10:15:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPQDNB,4,0,2017-02-06 05:01:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPN4B9,1,0,2020-12-18 12:56:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPK8M,4,0,2017-02-06 12:53:15+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQF0T,3,0,2017-02-06 11:44:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQBRMZ,1,1,2020-12-10 05:45:11+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQBHP8,1,0,2012-07-09 12:22:22+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FQ1IA,4,0,2016-11-19 17:59:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPX6N5,1,0,2020-12-15 13:25:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPWW8D,1,1,2020-12-11 02:15:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FPAZL,3,0,2017-02-06 11:59:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOQPIF,1,0,2020-12-13 15:10:29+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOOCUU,1,1,2020-12-12 23:23:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FONIP8,1,0,2020-12-07 15:48:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOSL1U,1,3,2020-12-10 04:14:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOLTB,5,0,2017-02-06 00:16:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOL6S,5,0,2017-02-05 23:06:26+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOKBX5,1,0,2020-12-16 18:26:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOK50W,1,1,2020-12-10 11:47:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOJQDO,1,0,2020-12-07 19:05:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FP9HMJ,1,0,2020-12-16 15:43:22+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FP6GZ,4,0,2017-02-06 08:32:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FOUVEL,1,0,2020-07-14 17:02:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G1U2V2,4,0,2014-03-29 00:01:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G2LON3,1,1,2020-12-10 19:40:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G2I66Y,1,0,2020-12-18 22:37:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G2HYE,4,0,2017-02-05 16:55:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZLFO,2,0,2015-06-12 06:52:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZKHVD,1,2,2020-12-10 21:32:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZDFCR,1,0,2020-12-18 21:23:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZD03,4,0,2017-02-06 13:25:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZAA9,1,0,2015-02-12 00:48:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZHN4J,1,0,2018-08-21 15:55:47+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G0AAZD,1,0,2011-05-27 03:04:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G0023,3,0,2017-02-06 11:33:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZXADJ,1,0,2020-12-14 12:58:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/FZWOI,4,0,2017-02-05 19:35:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5JR0,5,0,2017-02-06 07:29:26+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5HLD,4,0,2017-02-05 23:47:31+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5EJMI,1,0,2020-12-16 10:32:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5409R,1,1,2020-12-10 20:05:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G4ZS4F,1,0,2020-12-18 21:34:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G6AS7,3,0,2017-02-06 11:50:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G675QT,1,0,2020-12-20 22:30:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G623C8,2,0,2011-08-01 18:32:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5UMOP,1,1,2020-12-10 09:54:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5TXJ,4,0,2017-02-05 21:02:04+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G5O7SH,1,0,2021-01-03 02:58:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G3R0O,4,0,2017-02-05 23:52:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G368W,5,0,2017-02-06 02:07:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G35ZWX,4,0,2017-02-05 18:28:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G2ZKGE,4,0,2017-02-05 18:55:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G4OJFU,1,1,2020-12-16 18:46:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G4NFUZ,4,0,2017-02-06 03:23:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G4FBF,5,0,2017-02-06 10:08:38+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G43CAS,1,0,2020-12-13 16:58:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G42GOV,1,0,2020-12-18 22:24:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/G40YOG,1,0,2020-12-18 22:33:42+00:00,,,,,,,,,
